comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;5;512;2;1;0;3;5000;50000;1000000;0;1;.000105;NA;.008655;.009711;.009711;.012333;309;2264
0.02;3;1;0;5;512;2;1;0;3;50000;0;1000000;0;1;.000085;NA;.006885;.011658;.011658;.015666;308;1353
0.01;3;1;0;5;512;2;1;0;3;50000;500;1000000;0;1;.000101;NA;.008527;.009770;.009770;.012333;309;2245
0.01;3;1;0;5;512;2;1;0;3;50000;5000;1000000;0;1;.000095;NA;.008484;.009872;.009872;.012333;309;2229
0.01;3;1;0;5;512;2;1;0;3;50000;50000;1000000;0;1;.000117;NA;.008177;.010124;.010124;.012666;308;2078
0.02;3;1;0;5;512;2;1;0;5;0;0;1000000;0;1;.000045;NA;.006159;.013026;.013026;.016000;247;1183
0.02;3;1;0;5;512;2;1;0;5;0;500;1000000;0;1;.000085;NA;.007687;.010129;.010129;.013666;247;1719
0.02;3;1;0;5;512;2;1;0;5;0;5000;1000000;0;1;.000068;NA;.007102;.009999;.009999;.012666;249;1734
0.02;3;1;0;5;512;2;1;0;5;0;50000;1000000;0;1;.000075;NA;.007218;.010125;.010125;.013000;247;1698
0.02;3;1;0;5;512;2;1;0;5;500;0;1000000;0;1;.000070;NA;.007154;.012049;.012049;.015666;248;1444
0.02;3;1;0;5;512;2;1;0;5;500;500;1000000;0;1;.000104;NA;.009427;.009321;.009321;.012000;248;2503
0.02;3;1;0;5;512;2;1;0;5;500;5000;1000000;0;1;.000084;NA;.009229;.009722;.009722;.012333;250;2454
0.02;3;1;0;5;512;2;1;0;5;500;50000;1000000;0;1;.000077;NA;.009078;.009787;.009787;.012666;248;2298
0.01;3;1;0;5;512;2;1;0;5;5000;0;1000000;0;1;.000066;NA;.007064;.011994;.011994;.015333;249;1456
0.01;3;1;0;5;512;2;1;0;5;5000;500;1000000;0;1;.000093;NA;.009100;.009593;.009593;.012333;249;2410
0.01;3;1;0;5;512;2;1;0;5;5000;5000;1000000;0;1;.000072;NA;.008885;.009762;.009762;.012333;250;2369
0.02;3;1;0;5;512;2;1;0;5;5000;50000;1000000;0;1;.000097;NA;.008857;.009981;.009981;.012333;248;2352
0.02;3;1;0;5;512;2;1;0;5;50000;0;1000000;0;1;.000066;NA;.006735;.011819;.011819;.015666;247;1331
0.02;3;1;0;5;512;2;1;0;5;50000;500;1000000;0;1;.000100;NA;.009113;.009421;.009421;.012000;248;2445
0.02;3;1;0;5;512;2;1;0;5;50000;5000;1000000;0;1;.000080;NA;.008563;.009681;.009681;.012666;248;2174
0.02;3;1;0;5;512;2;1;0;5;50000;50000;1000000;0;1;.000078;NA;.008565;.009916;.009916;.012000;247;2238
0.02;3;1;0;10;512;2;1;0;2;0;0;1000000;0;1;.000001;NA;.004807;.012471;.012471;7.000000;248;3
