comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.03          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            1000000     0           1           2             .000844      NA          .015185           .034391             .035890            .036666              237           1021
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            10          0           1           2             .000495      NA          .000049           .000227             .000299            .000833              3             312
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            100         0           1           2             .000684      NA          .000058           .000189             .000335            .000833              3             323
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            1000        0           1           2             .000458      NA          .000073           .000438             .003726            .004166              4             89
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            10000       0           1           2             .000468      NA          .000250           .000487             .000624            .001250              6             603
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            100000      0           1           2             .000283      NA          .001812           .003267             .003685            .004166              31            1121
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            1000000     0           1           2             .000837      NA          .015018           .033876             .035185            .035833              250           1032
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            10          0           1           2             .000229      NA          .000060           .000113             .000181            .000416              3             535
0.03          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            100         0           1           2             .000669      NA          .000056           .000280             .000380            .000833              3             323
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            1000        0           1           2             .000244      NA          .000076           .001349             .005768            .006250              4             64
0.03          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            10000       0           1           2             .000243      NA          .000314           .000359             .000438            .000833              6             1052
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            100000      0           1           2             .000312      NA          .001726           .003404             .003986            .004583              31            997
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            1000000     0           1           2             .001023      NA          .014898           .033431             .036183            .037083              256           990
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     1000             10          0           1           2             .000684      NA          .000049           .000149             .000313            .000833              3             288
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     1000             100         0           1           2             .000244      NA          .000058           .000130             .000186            .000416              3             500
0.03          3                  1                  0    4        256       404       1         0         5         10000     10000     1000             1000        0           1           2             .000233      NA          .000084           .000517             .005514            41.666666            4             0
