comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.02;3;1;0;1;256;2;1;0;2;10000;1000;1000000;0;1;.000617;NA;.017198;.010664;.010664;.015000;130;755
0.02;3;1;0;1;256;2;1;0;2;10000;1000;1000000;0;2;.000189;NA;.008875;.004787;.004787;.007222;126;2540
1.39;229;1;0;1;256;2;1;0;2;10000;10000;1000000;0;0;0.003066;NA;0.101935;0.061466;0.061464;0.07;126;146
0.02;3;1;0;1;256;2;1;0;2;10000;10000;1000000;0;1;.000539;NA;.014199;.010079;.010079;.013333;126;719
0.02;3;1;0;1;256;2;1;0;2;10000;10000;1000000;0;2;.000181;NA;.008426;.004867;.004867;.006111;126;2501
1.37;229;1;0;1;256;2;1;0;3;0;0;1000000;0;0;0.000018;NA;0.074572;0.137274;0.137272;0.15;64;49
0.02;3;1;0;1;256;2;1;0;3;0;0;1000000;0;1;.000068;NA;.012185;.022070;.022070;.025000;156;300
0.02;3;1;0;1;256;2;1;0;3;0;0;1000000;0;2;.000017;NA;.003873;.007035;.007035;.010000;156;712
1.39;230;1;0;1;256;2;1;0;3;0;1;1000000;0;0;0.028259;NA;1.852126;1.417016;1.417014;1.46;324;129
0.02;3;1;0;1;256;2;1;0;3;0;1;1000000;0;1;.004762;NA;.294770;.256704;.256704;.290000;415;623
0.02;3;1;0;1;256;2;1;0;3;0;1;1000000;0;2;.002009;NA;.095586;.079073;.079073;.099444;416;1776
1.38;229;1;0;1;256;2;1;0;3;0;10;1000000;0;0;0.005280;NA;0.437020;0.366245;0.366243;0.38;90;117
0.02;3;1;0;1;256;2;1;0;3;0;10;1000000;0;1;.000888;NA;.062093;.052483;.052483;.060000;182;627
0.02;3;1;0;1;256;2;1;0;3;0;10;1000000;0;2;.000419;NA;.019578;.015036;.015036;.018888;182;1930
1.37;228;1;0;1;256;2;1;0;3;0;100;1000000;0;0;0.000612;NA;0.147581;0.169572;0.169571;0.19;67;80
0.02;3;1;0;1;256;2;1;0;3;0;100;1000000;0;1;.000241;NA;.031401;.030362;.030362;.033333;158;582
0.02;3;1;0;1;256;2;1;0;3;0;100;1000000;0;2;.000068;NA;.008282;.008185;.008185;.011666;159;1328
1.37;229;1;0;1;256;2;1;0;3;0;1000;1000000;0;0;0.000816;NA;0.090419;0.113016;0.113015;0.13;65;71
0.02;3;1;0;1;256;2;1;0;3;0;1000;1000000;0;1;.000141;NA;.016769;.020459;.020459;.025000;156;406
0.02;3;1;0;1;256;2;1;0;3;0;1000;1000000;0;2;.000046;NA;.004650;.006117;.006117;.008333;157;1051
1.35;228;1;0;1;256;2;1;0;3;0;10000;1000000;0;0;0.000736;NA;0.075892;0.113341;0.113339;0.12;65;66
0.02;3;1;0;1;256;2;1;0;3;0;10000;1000000;0;1;.000118;NA;.014417;.020246;.020246;.025000;156;356
0.02;3;1;0;1;256;2;1;0;3;0;10000;1000000;0;2;.000043;NA;.004440;.005925;.005925;.008333;157;1008
1.37;228;1;0;1;256;2;1;0;3;1;0;1000000;0;0;0.000017;NA;0.081979;1.943020;1.943018;1.98;64;4
0.02;3;1;0;1;256;2;1;0;3;1;0;1000000;0;1;.003544;NA;.295889;.344533;.344533;.375000;660;485
0.02;3;1;0;1;256;2;1;0;3;1;0;1000000;0;2;.001239;NA;.097443;.104402;.104402;.128333;660;1400
1.37;229;1;0;1;256;2;1;0;3;1;1;1000000;0;0;0.028558;NA;1.930532;1.290759;1.290758;1.36;324;144
0.02;3;1;0;1;256;2;1;0;3;1;1;1000000;0;1;.006581;NA;.476809;.217451;.217451;.271666;911;1075
0.02;3;1;0;1;256;2;1;0;3;1;1;1000000;0;2;.002856;NA;.156047;.070059;.070059;.088333;917;3265
1.38;229;1;0;1;256;2;1;0;3;1;10;1000000;0;0;0.005174;NA;0.323106;1.991062;1.991061;2.04;90;16
0.02;3;1;0;1;256;2;1;0;3;1;10;1000000;0;1;.003555;NA;.373370;.284758;.284757;.323333;679;705
0.02;3;1;0;1;256;2;1;0;3;1;10;1000000;0;2;.001637;NA;.112575;.089047;.089047;.100000;679;2068
1.36;230;1;0;1;256;2;1;0;3;1;100;1000000;0;0;0.001312;NA;0.142225;2.264113;2.264112;2.32;67;6
0.02;3;1;0;1;256;2;1;0;3;1;100;1000000;0;1;.003649;NA;.362470;.327921;.327921;.360000;655;614
0.02;3;1;0;1;256;2;1;0;3;1;100;1000000;0;2;.001287;NA;.117307;.098579;.098579;.119444;655;1801
1.38;228;1;0;1;256;2;1;0;3;1;1000;1000000;0;0;0.000792;NA;0.094117;2.267419;2.267417;2.32;65;4
0.02;3;1;0;1;256;2;1;0;3;1;1000;1000000;0;1;.003279;NA;.350777;.341352;.341352;.383333;652;559
0.02;3;1;0;1;256;2;1;0;3;1;1000;1000000;0;2;.001196;NA;.109589;.097597;.097597;.126666;653;1588
1.39;229;1;0;1;256;2;1;0;3;1;10000;1000000;0;0;0.000721;NA;0.092716;2.186096;2.186095;2.23;65;4
0.02;3;1;0;1;256;2;1;0;3;1;10000;1000000;0;1;.003233;NA;.368641;.346144;.346144;.391666;652;573
0.02;3;1;0;1;256;2;1;0;3;1;10000;1000000;0;2;.001261;NA;.108275;.101894;.101894;.127777;652;1558
1.38;228;1;0;1;256;2;1;0;3;10;0;1000000;0;0;0.000016;NA;0.072200;0.294201;0.294200;0.30;64;24
0.02;3;1;0;1;256;2;1;0;3;10;0;1000000;0;1;.000638;NA;.046444;.055241;.055241;.066666;207;436
0.02;3;1;0;1;256;2;1;0;3;10;0;1000000;0;2;.000217;NA;.014465;.016062;.016062;.021111;206;1263
1.37;230;1;0;1;256;2;1;0;3;10;1;1000000;0;0;0.029175;NA;1.782663;1.123342;1.123341;1.16;328;156
0.02;3;1;0;1;256;2;1;0;3;10;1;1000000;0;1;.005207;NA;.354779;.193003;.193003;.218333;466;997
0.02;3;1;0;1;256;2;1;0;3;10;1;1000000;0;2;.002100;NA;.111846;.059443;.059443;.076666;466;2687
1.41;230;1;0;1;256;2;1;0;3;10;10;1000000;0;0;0.005265;NA;0.371934;0.246571;0.246570;0.27;90;139
0.01;3;1;0;1;256;2;1;0;3;10;10;1000000;0;1;.001208;NA;.087976;.035134;.035134;.045000;233;1186
0.02;3;1;0;1;256;2;1;0;3;10;10;1000000;0;2;.000544;NA;.024232;.009971;.009971;.012777;232;3528
1.34;230;1;0;1;256;2;1;0;3;10;100;1000000;0;0;0.001427;NA;0.141978;0.147538;0.147536;0.16;67;93
0.02;3;1;0;1;256;2;1;0;3;10;100;1000000;0;1;.000747;NA;.053588;.029544;.029544;.036666;208;909
0.02;3;1;0;1;256;2;1;0;3;10;100;1000000;0;2;.000274;NA;.016463;.010424;.010424;.013333;208;2330
1.39;229;1;0;1;256;2;1;0;3;10;1000;1000000;0;0;0.000780;NA;0.084125;0.183555;0.183554;0.20;64;45
0.02;3;1;0;1;256;2;1;0;3;10;1000;1000000;0;1;.000666;NA;.047388;.031229;.031229;.040000;205;736
0.02;3;1;0;1;256;2;1;0;3;10;1000;1000000;0;2;.000279;NA;.014799;.011116;.011116;.015555;206;1806
1.41;230;1;0;1;256;2;1;0;3;10;10000;1000000;0;0;0.001104;NA;0.075222;0.202802;0.202801;0.21;66;38
0.02;3;1;0;1;256;2;1;0;3;10;10000;1000000;0;1;.000752;NA;.046153;.034246;.034245;.041666;205;684
0.02;3;1;0;1;256;2;1;0;3;10;10000;1000000;0;2;.000252;NA;.014845;.011181;.011181;.014444;205;1955
1.40;229;1;0;1;256;2;1;0;3;100;0;1000000;0;0;0.000018;NA;0.073297;0.148847;0.148846;0.16;64;45
0.02;3;1;0;1;256;2;1;0;3;100;0;1000000;0;1;.000200;NA;.021778;.026963;.026963;.038333;161;357
0.02;3;1;0;1;256;2;1;0;3;100;0;1000000;0;2;.000079;NA;.006543;.008370;.008370;.012222;161;992
1.37;229;1;0;1;256;2;1;0;3;100;1;1000000;0;0;0.028024;NA;1.792199;1.080735;1.080734;1.12;328;162
0.02;3;1;0;1;256;2;1;0;3;100;1;1000000;0;1;.004649;NA;.295368;.174356;.174356;.203333;421;892
0.02;3;1;0;1;256;2;1;0;3;100;1;1000000;0;2;.002099;NA;.104319;.057934;.057934;.068888;421;2794
1.38;230;1;0;1;256;2;1;0;3;100;10;1000000;0;0;0.005274;NA;0.430594;0.239086;0.239085;0.26;90;165
0.02;3;1;0;1;256;2;1;0;3;100;10;1000000;0;1;.001049;NA;.068769;.031103;.031102;.040000;187;1047
0.02;3;1;0;1;256;2;1;0;3;100;10;1000000;0;2;.000391;NA;.019565;.008959;.008959;.011666;187;3121
1.38;228;1;0;1;256;2;1;0;3;100;100;1000000;0;0;0.001360;NA;0.183074;0.113773;0.113772;0.13;67;145
0.02;3;1;0;1;256;2;1;0;3;100;100;1000000;0;1;.000395;NA;.032971;.016740;.016740;.020000;164;994
0.02;3;1;0;1;256;2;1;0;3;100;100;1000000;0;2;.000140;NA;.011452;.005364;.005364;.007222;163;3050
1.37;228;1;0;1;256;2;1;0;3;100;1000;1000000;0;0;0.000794;NA;0.087699;0.089542;0.089541;0.10;65;94
0.02;3;1;0;1;256;2;1;0;3;100;1000;1000000;0;1;.000294;NA;.023257;.013566;.013566;.018333;161;779
0.02;3;1;0;1;256;2;1;0;3;100;1000;1000000;0;2;.000118;NA;.008404;.004534;.004534;.006666;161;2491
1.40;230;1;0;1;256;2;1;0;3;100;10000;1000000;0;0;0.000281;NA;0.046775;0.077947;0.077946;0.08;65;58
0.02;3;1;0;1;256;2;1;0;3;100;10000;1000000;0;1;.000357;NA;.021725;.012746;.012745;.016666;161;811
0.02;3;1;0;1;256;2;1;0;3;100;10000;1000000;0;2;.000111;NA;.007695;.004602;.004602;.006666;161;2204
1.39;229;1;0;1;256;2;1;0;3;1000;0;1000000;0;0;0.000017;NA;0.072468;0.126090;0.126089;0.14;64;52
0.02;3;1;0;1;256;2;1;0;3;1000;0;1000000;0;1;.000190;NA;.015535;.022148;.022148;.028333;156;342
0.02;3;1;0;1;256;2;1;0;3;1000;0;1000000;0;2;.000058;NA;.004876;.006309;.006309;.008888;160;1041
1.36;229;1;0;1;256;2;1;0;3;1000;1;1000000;0;0;0.029209;NA;1.792956;1.113200;1.113198;1.16;323;158
0.02;3;1;0;1;256;2;1;0;3;1000;1;1000000;0;1;.004159;NA;.302188;.177132;.177132;.213333;416;866
0.02;3;1;0;1;256;2;1;0;3;1000;1;1000000;0;2;.001886;NA;.105402;.060626;.060625;.072777;416;2675
1.36;229;1;0;1;256;2;1;0;3;1000;10;1000000;0;0;0.005457;NA;0.415839;0.203017;0.203016;0.22;90;193
0.02;3;1;0;1;256;2;1;0;3;1000;10;1000000;0;1;.001024;NA;.068101;.031250;.031250;.041666;183;998
0.01;3;1;0;1;256;2;1;0;3;1000;10;1000000;0;2;.000423;NA;.017993;.008997;.008997;.011111;183;2992
1.37;229;1;0;1;256;2;1;0;3;1000;100;1000000;0;0;0.001754;NA;0.171127;0.100777;0.100776;0.11;67;160
0.02;3;1;0;1;256;2;1;0;3;1000;100;1000000;0;1;.000353;NA;.036023;.017697;.017697;.035000;159;636
0.02;3;1;0;1;256;2;1;0;3;1000;100;1000000;0;2;.000133;NA;.010278;.005270;.005270;.006666;159;2751
1.40;228;1;0;1;256;2;1;0;3;1000;1000;1000000;0;0;0.000744;NA;0.082692;0.077141;0.077140;0.09;65;94
0.02;3;1;0;1;256;2;1;0;3;1000;1000;1000000;0;1;.000297;NA;.019619;.012096;.012096;.016666;157;758
0.02;3;1;0;1;256;2;1;0;3;1000;1000;1000000;0;2;.000099;NA;.007756;.004315;.004315;.006111;157;2403
1.39;228;1;0;1;256;2;1;0;3;1000;10000;1000000;0;0;0.000741;NA;0.078856;0.083339;0.083337;0.10;65;80
0.02;3;1;0;1;256;2;1;0;3;1000;10000;1000000;0;1;.000268;NA;.015289;.012944;.012944;.018333;157;551
0.02;3;1;0;1;256;2;1;0;3;1000;10000;1000000;0;2;.000093;NA;.007156;.004225;.004225;.006111;157;2372
1.39;229;1;0;1;256;2;1;0;3;10000;0;1000000;0;0;0.000008;NA;0.038012;0.092027;0.092025;0.10;64;37
0.02;3;1;0;1;256;2;1;0;3;10000;0;1000000;0;1;.000201;NA;.016359;.023173;.023173;.028333;157;378
0.02;3;1;0;1;256;2;1;0;3;10000;0;1000000;0;2;.000063;NA;.004935;.006540;.006540;.008888;157;1074
1.40;229;1;0;1;256;2;1;0;3;10000;1;1000000;0;0;0.027471;NA;1.777163;1.078555;1.078554;1.12;324;161
0.02;3;1;0;1;256;2;1;0;3;10000;1;1000000;0;1;.004559;NA;.314864;.171158;.171158;.205000;416;939
0.02;3;1;0;1;256;2;1;0;3;10000;1;1000000;0;2;.002129;NA;.108883;.063502;.063502;.078333;416;2570
1.39;230;1;0;1;256;2;1;0;3;10000;10;1000000;0;0;0.005407;NA;0.422374;0.233367;0.233366;0.25;90;172
0.01;3;1;0;1;256;2;1;0;3;10000;10;1000000;0;1;.000968;NA;.060611;.028585;.028585;.035000;182;1054
0.02;3;1;0;1;256;2;1;0;3;10000;10;1000000;0;2;.000416;NA;.018158;.008832;.008832;.012222;183;2779
1.40;228;1;0;1;256;2;1;0;3;10000;100;1000000;0;0;0.001372;NA;0.166975;0.098041;0.098040;0.10;67;158
0.02;3;1;0;1;256;2;1;0;3;10000;100;1000000;0;1;.000314;NA;.030862;.016671;.016671;.020000;159;935
0.02;3;1;0;1;256;2;1;0;3;10000;100;1000000;0;2;.000121;NA;.010222;.005223;.005223;.007222;159;2730
1.35;229;1;0;1;256;2;1;0;3;10000;1000;1000000;0;0;0.000792;NA;0.089747;0.085913;0.085911;0.10;65;93
0.02;3;1;0;1;256;2;1;0;3;10000;1000;1000000;0;1;.000285;NA;.019163;.013564;.013564;.016666;157;700
0.02;3;1;0;1;256;2;1;0;3;10000;1000;1000000;0;2;.000087;NA;.007225;.004302;.004301;.006111;157;2323
1.40;230;1;0;1;256;2;1;0;3;10000;10000;1000000;0;0;0.000708;NA;0.044872;0.070213;0.070211;0.08;65;59
0.01;3;1;0;1;256;2;1;0;3;10000;10000;1000000;0;1;.000212;NA;.016372;.013185;.013184;.016666;157;616
0.02;3;1;0;1;256;2;1;0;3;10000;10000;1000000;0;2;.000073;NA;.006562;.004102;.004102;.005555;157;2297
