comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.74;243;1;0;1;64;3;1;0;2;0;0;30;100000;0;0;1;0.090650;NA;0.082885;54.492955;54.492943;54.58;8;0
1.75;244;1;0;1;64;3;1;0;2;0;0;40;1000;0;0;1;0.112516;NA;0.092217;60.448417;60.448400;60.56;4;0
1.74;243;1;0;1;64;3;1;0;2;0;0;40;10000;0;0;1;0.111344;NA;0.104984;60.445573;60.445561;60.56;4;0
1.75;243;1;0;1;64;3;1;0;2;0;0;40;100000;0;0;1;0.128494;NA;0.054051;71.472789;71.472779;71.60;10;0
1.71;243;1;0;1;64;3;1;0;2;0;0;50;1000;0;0;1;0.142340;NA;0.091717;75.458073;75.458063;75.60;4;0
1.75;245;1;0;1;64;3;1;0;2;0;0;50;10000;0;0;1;0.150886;NA;0.093470;75.447088;75.447082;75.60;4;0
1.73;244;1;0;1;64;3;1;0;2;0;0;50;100000;0;0;1;0.151716;NA;0.073351;103.642768;103.642757;103.79;9;0
1.72;244;1;0;1;64;3;1;0;2;0;0;60;1000;0;0;1;0.188949;NA;0.105807;90.451802;90.451796;90.64;6;0
1.76;244;1;0;1;64;3;1;0;2;0;0;60;10000;0;0;1;0.172312;NA;0.076738;90.463948;90.463938;90.63;4;0
1.77;243;1;0;1;64;3;1;0;2;0;0;60;100000;0;0;1;0.173945;NA;0.076357;120.720837;120.720831;120.89;7;0
1.75;244;1;0;1;64;3;1;0;5;0;0;1;1000;0;0;1;0.005377;NA;0.006938;1.046744;1.046726;1.05;4;1
1.75;244;1;0;1;64;3;1;0;5;0;0;1;10000;0;0;1;0.009982;NA;0.008175;1.049452;1.049438;1.06;4;1
1.73;243;1;0;1;64;3;1;0;5;0;0;1;100000;0;0;1;0.010270;NA;0.013222;43.275879;43.275865;43.28;8;0
1.73;243;1;0;1;64;3;1;0;5;0;0;2;1000;0;0;1;0.017435;NA;0.006752;2.052828;2.052814;2.07;4;0
1.73;243;1;0;1;64;3;1;0;5;0;0;2;10000;0;0;1;0.009136;NA;0.007986;2.046014;2.046008;2.05;4;0
1.74;244;1;0;1;64;3;1;0;5;0;0;2;100000;0;0;1;0.008346;NA;0.012991;43.290776;43.290770;43.30;7;0
1.73;243;1;0;1;64;3;1;0;5;0;0;4;1000;0;0;1;0.021895;NA;0.006156;4.137966;4.137956;4.16;4;0
1.74;244;1;0;1;64;3;1;0;5;0;0;4;10000;0;0;1;0.021993;NA;0.008729;4.053556;4.053543;4.07;4;0
1.74;243;1;0;1;64;3;1;0;5;0;0;4;100000;0;0;1;0.021881;NA;0.009685;23.687057;23.687047;23.71;6;0
1.74;243;1;0;1;64;3;1;0;5;0;0;8;1000;0;0;1;0.018195;NA;0.006415;8.419425;8.419416;8.44;4;0
1.74;244;1;0;1;64;3;1;0;5;0;0;8;10000;0;0;1;0.025697;NA;0.006961;8.371055;8.371047;8.40;4;0
1.70;243;1;0;1;64;3;1;0;5;0;0;8;100000;0;0;1;0.020916;NA;0.013478;51.261204;51.261198;51.28;6;0
1.74;243;1;0;1;64;3;1;0;5;0;0;10;1000;0;0;1;0.031407;NA;0.007138;10.437169;10.437154;10.47;4;0
1.74;243;1;0;1;64;3;1;0;5;0;0;10;10000;0;0;1;0.032135;NA;0.009351;10.426703;10.426685;10.46;4;0
1.74;243;1;0;1;64;3;1;0;5;0;0;10;100000;0;0;1;0.028248;NA;0.014676;51.303492;51.303486;51.33;6;0
1.73;244;1;0;1;64;3;1;0;5;0;0;20;1000;0;0;1;0.064301;NA;0.007425;20.453243;20.453231;20.52;4;0
1.73;243;1;0;1;64;3;1;0;5;0;0;20;10000;0;0;1;0.059200;NA;0.008057;20.433960;20.433948;20.49;4;0
1.75;244;1;0;1;64;3;1;0;5;0;0;20;100000;0;0;1;0.062918;NA;0.011650;31.891706;31.891695;31.95;8;0
1.74;243;1;0;1;64;3;1;0;5;0;0;30;1000;0;0;1;0.082190;NA;0.007275;30.479283;30.479273;30.56;4;0
1.75;243;1;0;1;64;3;1;0;5;0;0;30;10000;0;0;1;0.098913;NA;0.008065;30.448836;30.448828;30.55;4;0
1.71;245;1;0;1;64;3;1;0;5;0;0;30;100000;0;0;1;0.092470;NA;0.013398;63.146499;63.146488;63.24;8;0
1.74;244;1;0;1;64;3;1;0;5;0;0;40;1000;0;0;1;0.129289;NA;0.006917;40.496120;40.496109;40.62;4;0
1.76;244;1;0;1;64;3;1;0;5;0;0;40;10000;0;0;1;0.126082;NA;0.008195;40.452453;40.452443;40.58;4;0
1.72;244;1;0;1;64;3;1;0;5;0;0;40;100000;0;0;1;0.124136;NA;0.013340;44.018059;44.018048;44.14;6;0
1.73;243;1;0;1;64;3;1;0;5;0;0;50;1000;0;0;1;0.143213;NA;0.006884;50.524248;50.524236;50.67;4;0
1.71;244;1;0;1;64;3;1;0;5;0;0;50;10000;0;0;1;0.158156;NA;0.007785;50.463133;50.463122;50.62;4;0
1.75;244;1;0;1;64;3;1;0;5;0;0;50;100000;0;0;1;0.158073;NA;0.013516;52.063757;52.063746;52.22;8;0
1.72;245;1;0;1;64;3;1;0;5;0;0;60;1000;0;0;1;0.172051;NA;0.007505;60.535256;60.535245;60.71;4;0
1.72;244;1;0;1;64;3;1;0;5;0;0;60;10000;0;0;1;0.187837;NA;0.007489;60.496295;60.496285;60.68;4;0
1.72;244;1;0;1;64;3;1;0;5;0;0;60;100000;0;0;1;0.188740;NA;0.010548;65.509749;65.509738;65.70;6;0
