comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
4.14;357;1;0;1;256;525;1;0;5;10000;10000;25;0;1;0;0;0;1;.127220;NA;.050834;3.121885;3.121878;3.250000;17;3
3.90;358;1;0;1;256;525;1;0;5;10000;10000;25;0;1;0;0;0;1;.128971;NA;.077083;3.125427;3.125415;3.250000;17;4
3.87;357;1;0;1;256;525;1;0;5;10000;10000;25;0;1;0;0;0;1;.142764;NA;.065516;3.132818;3.132807;3.280000;16;3
4.14;357;1;0;1;256;525;1;0;5;10000;10000;50;0;1;0;0;0;1;.196819;NA;.050311;6.106405;6.106397;6.300000;17;1
3.89;357;1;0;1;256;525;1;0;5;10000;10000;50;0;1;0;0;0;1;.207932;NA;.071589;6.134842;6.134830;6.340000;16;2
3.88;357;1;0;1;256;525;1;0;5;10000;10000;50;0;1;0;0;0;1;.206211;NA;.065968;6.132788;6.132780;6.340000;16;1
4.09;357;1;0;1;256;525;1;0;5;10000;10000;50;0;1;0;0;0;1;.218935;NA;.073013;6.134524;6.134504;6.350000;16;2
3.89;358;1;0;1;256;525;1;0;5;10000;10000;50;0;1;0;0;0;1;.207150;NA;.065204;6.137249;6.137242;6.340000;17;1
4.05;358;1;0;1;256;525;1;0;5;10000;10000;50;0;1;0;0;0;1;.221356;NA;.066671;6.134789;6.134784;6.350000;19;1
3.86;357;1;0;1;256;525;1;0;5;10000;10000;50;0;1;0;0;0;1;.218865;NA;.071803;6.125759;6.125747;6.340000;16;2
3.97;357;1;0;1;256;525;1;0;5;10000;10000;50;0;1;0;0;0;1;.207718;NA;.066737;6.135100;6.135079;6.340000;15;1
4.01;357;1;0;1;256;525;1;0;5;10000;10000;50;0;1;0;0;0;1;.216262;NA;.074021;6.137634;6.137614;6.350000;16;2
3.97;358;1;0;1;256;525;1;0;5;10000;10000;50;0;1;0;0;0;1;.207292;NA;.068768;6.121353;6.121342;6.330000;16;2
4.28;357;1;0;1;256;525;1;0;5;10000;10000;75;0;1;0;0;0;1;.284175;NA;.067296;9.136597;9.136586;9.420000;19;1
3.86;358;1;0;1;256;525;1;0;5;10000;10000;75;0;1;0;0;0;1;.285701;NA;.055039;9.119272;9.119252;9.400000;16;1
3.96;360;1;0;1;256;525;1;0;5;10000;10000;75;0;1;0;0;0;1;.288685;NA;.071285;9.134897;9.134888;9.420000;18;1
4.00;358;1;0;1;256;525;1;0;5;10000;10000;75;0;1;0;0;0;1;.288654;NA;.070420;9.136054;9.136034;9.420000;17;1
4.10;358;1;0;1;256;525;1;0;5;10000;10000;75;0;1;0;0;0;1;.287301;NA;.070625;9.135583;9.135561;9.420000;19;1
3.97;358;1;0;1;256;525;1;0;5;10000;10000;75;0;1;0;0;0;1;.283515;NA;.066102;9.129543;9.129532;9.410000;16;1
3.96;357;1;0;1;256;525;1;0;5;10000;10000;75;0;1;0;0;0;1;.279981;NA;.062547;9.134142;9.134134;9.410000;16;1
3.89;358;1;0;1;256;525;1;0;5;10000;10000;75;0;1;0;0;0;1;.280283;NA;.070017;9.136798;9.136792;9.420000;17;1
3.97;358;1;0;1;256;525;1;0;5;10000;10000;75;0;1;0;0;0;1;.284969;NA;.069228;9.121706;9.121694;9.410000;17;1
4.02;357;1;0;1;256;525;1;0;5;10000;10000;75;0;1;0;0;0;1;.284113;NA;.055299;9.119267;9.119248;9.400000;16;1
