comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            100         0           1           2             .000230      NA          .000058           .000148             .000186            .000416              3             523
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            1000        0           1           2             .000735      NA          .000077           .001066             .005605            .006250              4             61
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            10000       0           1           2             .000677      NA          .000287           .000361             .000596            .001250              6             684
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            100000      0           1           2             .000304      NA          .001811           .003404             .003924            .004166              31            1066
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            1000000     0           1           2             .000843      NA          .014904           .033720             .035616            .036250              252           1014
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            10          0           1           2             .000691      NA          .000059           .000268             .000363            .000833              3             333
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            100         0           1           2             .000671      NA          .000058           .000233             .000349            .000833              3             328
0.03          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            1000        0           1           2             .000681      NA          .000078           .000600             .003881            .004583              4             85
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            10000       0           1           2             .000660      NA          .000230           .000413             .000498            .001250              6             636
0.03          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            100000      0           1           2             .000714      NA          .001868           .003365             .004004            .004583              30            1024
0.03          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            1000000     0           1           2             .000951      NA          .015005           .033971             .035409            .036250              242           1025
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            10          0           1           2             .000243      NA          .000052           .000153             .000308            .000833              3             415
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            100         0           1           2             .000464      NA          .000052           .000290             .000355            .000833              3             303
0.03          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            1000        0           1           2             .000248      NA          .000090           .000540             .005603            .005833              4             73
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            10000       0           1           2             .000250      NA          .000275           .000338             .000453            .000833              6             900
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            100000      0           1           2             .000485      NA          .001796           .003547             .003994            .004166              31            1056
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     10000            1000000     0           1           2             .000872      NA          .014748           .033049             .035548            .036666              261           1001
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     1000             10          0           1           2             .000235      NA          .000044           .000111             .000175            .000416              3             447
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     1000             100         0           1           2             .000458      NA          .000053           .000185             .000254            .000833              3             329
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     1000             1000        0           1           2             .000462      NA          .000063           .000412             .005633            .006250              4             58
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     1000             10000       0           1           2             .000254      NA          .000267           .003204             .003455            .003750              6             229
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     1000             100000      0           1           2             .000287      NA          .001814           .030677             .034251            .034583              28            137
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     1000             1000000     0           1           2             .000833      NA          .015072           .283002             .341306            .342083              250           109
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     1000             10          0           1           2             .000243      NA          .000048           .000087             .000176            .000416              3             470
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     1000             100         0           1           2             .000470      NA          .000052           .000127             .000195            .000833              3             363
0.03          3                  1                  0    4        256       404       1         0         5         10000     10000     1000             1000        0           1           2             .000679      NA          .000070           .000411             .003836            .004583              4             80
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     1000             10000       0           1           2             .000871      NA          .000287           .003318             .003673            .004166              6             214
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     1000             100000      0           1           2             .000544      NA          .002048           .031891             .034231            .035000              28            152
0.03          3                  1                  0    4        256       404       1         0         5         10000     10000     1000             1000000     0           1           2             .001063      NA          .015375           .289757             .341914            .342916              251           111
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     1000             10          0           1           2             .000225      NA          .000052           .000092             .000175            .000416              3             546
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     1000             100         0           1           2             .000188      NA          .000066           .000104             .000177            .000416              3             606
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     1000             1000        0           1           2             .000478      NA          .000079           .001013             .005536            .006250              4             66
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     1000             10000       0           1           2             .000950      NA          .000262           .003136             .003642            .004583              6             192
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     1000             100000      0           1           2             .000726      NA          .001928           .030883             .034445            .035000              29            142
0.03          3                  1                  0    4        256       404       1         0         5         10000     10000     1000             1000000     0           1           2             .001280      NA          .015410           .300265             .341728            .342916              250           110
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     100              10          0           1           2             .000457      NA          .000051           .000207             .000308            .000833              3             328
0.03          3                  1                  0    4        256       404       1         0         5         10000     10000     100              100         0           1           2             .000266      NA          .000048           .000294             .000415            .000833              3             357
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     100              1000        0           1           2             .000944      NA          .000085           .004028             .009505            .010416              4             40
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     100              10000       0           1           2             .000480      NA          .000395           .029672             .056331            .057083              6             21
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     100              100000      0           1           2             .000703      NA          .002455           .308156             .353966            .355000              31            17
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     100              1000000     0           1           2             .000877      NA          .018481           3.030175            3.417552           3.418333             282           13
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     100              10          0           1           2             .000188      NA          .000054           .000107             .000176            .000416              3             500
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     100              100         0           1           2             .000240      NA          .000054           .000091             .000178            .000416              3             500
0.03          3                  1                  0    4        256       404       1         0         5         10000     10000     100              1000        0           1           2             .000554      NA          .000087           .004905             .009602            .010000              6             43
0.03          3                  1                  0    4        256       404       1         0         5         10000     10000     100              10000       0           1           2             .000711      NA          .000382           .028765             .039630            .040416              6             29
0.03          3                  1                  0    4        256       404       1         0         5         10000     10000     100              100000      0           1           2             .000509      NA          .002394           .310430             .349001            .349583              31            17
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     100              1000000     0           1           2             .001050      NA          .018812           2.997639            3.411616           3.412500             279           13
0.03          3                  1                  0    4        256       404       1         0         5         10000     10000     100              10          0           1           2             .000456      NA          .000052           .000128             .000240            .000833              3             354
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     100              100         0           1           2             .000469      NA          .000060           .000181             .000275            .000833              3             362
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     100              1000        0           1           2             .000588      NA          .000098           .005401             .009391            .010000              7             48
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     100              10000       0           1           2             .000215      NA          .000401           .029456             .037456            .037916              6             32
0.01          3                  1                  0    4        256       404       1         0         5         10000     10000     100              100000      0           1           2             .000301      NA          .002426           .314432             .349986            .350416              31            17
0.02          3                  1                  0    4        256       404       1         0         5         10000     10000     100              1000000     0           1           2             .001030      NA          .019355           3.002916            3.425047           3.425416             280           13
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     25000            10          0           1           2             .000673      NA          .000029           .000043             .000134            .000833              3             250
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     25000            100         0           1           2             .000693      NA          .000039           .000090             .000119            .000833              3             320
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     25000            1000        0           1           2             .000238      NA          .000051           .000052             .000072            .000416              5             614
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     25000            10000       0           1           2             .000471      NA          .000181           .000200             .000247            .000833              5             675
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     25000            100000      0           1           2             .000299      NA          .001438           .001401             .001819            .002083              23            1625
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     25000            1000000     0           1           2             .000608      NA          .009863           .010957             .012438            .012916              190           1872
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     25000            10          0           1           2             .000246      NA          .000042           .000045             .000059            .000416              3             550
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     25000            100         0           1           2             .000258      NA          .000049           .000041             .000057            .000416              9             635
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     25000            1000        0           1           2             .000659      NA          .000043           .000148             .000197            .000833              4             312
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     25000            10000       0           1           2             .000240      NA          .000170           .000184             .000258            .000416              5             794
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     25000            100000      0           1           2             .000676      NA          .001455           .001442             .001930            .002500              23            1412
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     25000            1000000     0           1           2             .000728      NA          .009950           .010608             .012296            .012916              170           1902
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     25000            10          0           1           2             .000230      NA          .000038           .000038             .000053            .000416              3             542
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     25000            100         0           1           2             .000487      NA          .000033           .000109             .000196            .000833              3             322
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     25000            1000        0           1           2             .000147      NA          .000062           .000055             .000074            .000416              4             750
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     25000            10000       0           1           2             .000674      NA          .000202           .000318             .000409            .000833              7             642
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     25000            100000      0           1           2             .000670      NA          .001166           .001361             .001753            .002500              22            1250
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     25000            1000000     0           1           2             .000570      NA          .010083           .011082             .013353            .013750              183           1790
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     10000            10          0           1           2             .000246      NA          .000045           .000045             .000060            .000416              3             592
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     10000            100         0           1           2             .000667      NA          .000031           .000085             .000142            .000833              3             291
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     10000            1000        0           1           2             .000258      NA          .000065           .000059             .000075            .000416              4             633
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     10000            10000       0           1           2             .000494      NA          .000190           .000260             .000333            .000833              5             665
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     10000            100000      0           1           2             .000684      NA          .001200           .001994             .002665            .003333              26            924
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     10000            1000000     0           1           2             .000676      NA          .009855           .022316             .023512            .024166              180           1013
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     10000            10          0           1           2             .000234      NA          .000034           .000042             .000055            .000416              3             528
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     10000            100         0           1           2             .000246      NA          .000048           .000048             .000059            .000416              3             585
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     10000            1000        0           1           2             .000673      NA          .000059           .000137             .000282            .000833              4             350
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     10000            10000       0           1           2             .000483      NA          .000190           .000264             .000352            .000833              4             688
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     10000            100000      0           1           2             .000258      NA          .001217           .001881             .002231            .002500              22            1200
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     10000            1000000     0           1           2             .000582      NA          .009651           .022555             .023497            .024166              181           1001
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     10000            10          0           1           2             .000458      NA          .000038           .000188             .000220            .000833              3             321
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     10000            100         0           1           2             .000683      NA          .000032           .000067             .000173            .000833              3             308
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     10000            1000        0           1           2             .000261      NA          .000051           .000081             .000112            .000416              9             586
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     10000            10000       0           1           2             .000246      NA          .000175           .000203             .000253            .000416              5             883
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     10000            100000      0           1           2             .000706      NA          .001234           .001989             .002358            .002916              21            1051
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     10000            1000000     0           1           2             .001103      NA          .010011           .022487             .023513            .024583              180           1010
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     1000             10          0           1           2             .000242      NA          .000039           .000037             .000049            .000416              3             542
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     1000             100         0           1           2             .000246      NA          .000041           .000044             .000053            .000416              3             526
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     1000             1000        0           1           2             .000683      NA          .000056           .000080             .000123            .000833              7             356
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     1000             10000       0           1           2             .000684      NA          .000195           .001635             .001853            .002500              5             252
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     1000             100000      0           1           2             .000264      NA          .001488           .019266             .021461            .021666              24            179
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     1000             1000000     0           1           2             .000997      NA          .010696           .189859             .212468            .213333              197           124
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     1000             10          0           1           2             .000257      NA          .000039           .000039             .000062            .000416              3             521
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     1000             100         0           1           2             .000484      NA          .000038           .000144             .000173            .000833              3             350
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     1000             1000        0           1           2             .000244      NA          .000046           .000168             .000212            .000416              4             476
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     1000             10000       0           1           2             .000245      NA          .000180           .001716             .002105            .002500              5             256
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     1000             100000      0           1           2             .000475      NA          .001359           .019500             .021239            .021666              22            164
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     1000             1000000     0           1           2             .000560      NA          .010765           .195393             .212508            .213333              198           125
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     1000             10          0           1           2             .000246      NA          .000044           .000038             .000052            .000416              3             585
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     1000             100         0           1           2             .000257      NA          .000049           .000045             .000056            .000416              3             657
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     1000             1000        0           1           2             .000256      NA          .000062           .000067             .000089            .000416              4             613
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     1000             10000       0           1           2             .000828      NA          .000159           .001718             .002193            .002916              5             207
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     1000             100000      0           1           2             .000242      NA          .001349           .019272             .021077            .021666              22            166
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     1000             1000000     0           1           2             .000890      NA          .010991           .193523             .212308            .213333              198           128
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     100              10          0           1           2             .000239      NA          .000034           .000037             .000055            .000416              3             514
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     100              100         0           1           2             .000222      NA          .000038           .000040             .000055            .000416              3             584
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     100              1000        0           1           2             .000735      NA          .000047           .001840             .009992            .010833              4             30
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     100              10000       0           1           2             .000740      NA          .000247           .016634             .026611            .027500              8             31
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     100              100000      0           1           2             .000853      NA          .001667           .189457             .218715            .219166              26            19
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     100              1000000     0           1           2             .000977      NA          .013264           1.947054            2.117335           2.118333             220           15
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     100              10          0           1           2             .000233      NA          .000038           .000033             .000053            .000416              3             564
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     100              100         0           1           2             .000692      NA          .000032           .000070             .000208            .000833              3             283
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     100              1000        0           1           2             .000493      NA          .000060           .001786             .008659            .009166              4             40
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     100              10000       0           1           2             .000168      NA          .000248           .016374             .024872            .025000              5             33
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     100              100000      0           1           2             .000258      NA          .001825           .179940             .219690            .220000              23            21
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     100              1000000     0           1           2             .000983      NA          .013589           1.867582            2.120584           2.121666             220           15
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     100              10          0           1           2             .000236      NA          .000045           .000040             .000063            .000416              3             578
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     100              100         0           1           2             .000238      NA          .000044           .000040             .000056            .000416              3             585
0.03          3                  1                  0    4        256       404       1         1         5         10000     10000     100              1000        0           1           2             .000452      NA          .000051           .001758             .008667            .009166              4             37
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     100              10000       0           1           2             .000177      NA          .000241           .017834             .027825            .027916              5             29
0.02          3                  1                  0    4        256       404       1         1         5         10000     10000     100              100000      0           1           2             .000260      NA          .001678           .183157             .216071            .216666              22            20
0.01          3                  1                  0    4        256       404       1         1         5         10000     10000     100              1000000     0           1           2             .000554      NA          .013537           1.708986            2.117174           2.117916             200           15
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     25000            10          0           1           2             .000486      NA          .000032           .000088             .000115            .000833              3             355
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     25000            100         0           1           2             .000199      NA          .000039           .000033             .000044            .000416              3             584
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     25000            1000        0           1           2             .000470      NA          .000054           .000221             .000249            .000833              4             373
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     25000            10000       0           1           2             .000235      NA          .000298           .000390             .000486            .000833              7             962
0.03          3                  1                  0    4        256       405       1         0         5         10000     10000     25000            100000      0           1           2             .000342      NA          .002434           .002761             .003302            .003750              37            1641
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     25000            1000000     0           1           2             .001568      NA          .023851           .026393             .030311            .031666              321           1849
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     25000            10          0           1           2             .000684      NA          .000037           .000048             .000076            .000833              3             317
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     25000            100         0           1           2             .000672      NA          .000036           .000121             .000228            .000833              3             300
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     25000            1000        0           1           2             .000246      NA          .000068           .000088             .000134            .000416              4             626
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     25000            10000       0           1           2             .000242      NA          .000343           .000354             .000432            .000833              7             1143
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     25000            100000      0           1           2             .000737      NA          .002671           .002863             .003341            .004166              33            1556
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     25000            1000000     0           1           2             .001234      NA          .022828           .025534             .029132            .030000              260           1860
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     25000            10          0           1           2             .000169      NA          .000031           .000034             .000043            .000416              3             575
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     25000            100         0           1           2             .000679      NA          .000043           .000074             .000221            .000833              4             316
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     25000            1000        0           1           2             .000673      NA          .000059           .000087             .000193            .000833              4             362
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     25000            10000       0           1           2             .000470      NA          .000276           .000456             .000579            .001250              7             690
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     25000            100000      0           1           2             .000479      NA          .002402           .002778             .003411            .003750              35            1544
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     25000            1000000     0           1           2             .001328      NA          .023434           .025881             .028493            .029583              301           1931
0.03          3                  1                  0    4        256       405       1         0         5         10000     10000     10000            10          0           1           2             .000456      NA          .000036           .000042             .000067            .000833              3             375
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     10000            100         0           1           2             .000504      NA          .000032           .000116             .000155            .000833              3             328
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     10000            1000        0           1           2             .000473      NA          .000067           .000143             .000173            .000833              4             440
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     10000            10000       0           1           2             .000239      NA          .000314           .000388             .000474            .000833              7             1052
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     10000            100000      0           1           2             .000733      NA          .002573           .005440             .006190            .007083              33            927
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     10000            1000000     0           1           2             .001574      NA          .021187           .054676             .060495            .062083              286           844
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     10000            10          0           1           2             .000202      NA          .000037           .000035             .000047            .000416              3             584
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     10000            100         0           1           2             .000248      NA          .000048           .000046             .000060            .000416              3             566
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     10000            1000        0           1           2             .000677      NA          .000076           .000146             .000285            .000833              4             404
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     10000            10000       0           1           2             .000467      NA          .000253           .000498             .000578            .001250              7             651
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     10000            100000      0           1           2             .000720      NA          .002575           .005379             .006179            .006666              33            948
0.03          3                  1                  0    4        256       405       1         0         5         10000     10000     10000            1000000     0           1           2             .001621      NA          .021832           .054556             .060501            .061666              302           869
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     10000            10          0           1           2             .000248      NA          .000044           .000042             .000058            .000416              3             578
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     10000            100         0           1           2             .000505      NA          .000048           .000050             .000071            .000416              3             442
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     10000            1000        0           1           2             .000477      NA          .000053           .000153             .000189            .000833              4             378
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     10000            10000       0           1           2             .000251      NA          .000308           .000385             .000457            .000833              7             995
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     10000            100000      0           1           2             .000310      NA          .002420           .005347             .006019            .006250              30            954
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     10000            1000000     0           1           2             .001494      NA          .021193           .055871             .059198            .060416              299           871
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     1000             10          0           1           2             .000241      NA          .000034           .000119             .000156            .000416              3             443
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     1000             100         0           1           2             .000242      NA          .000044           .000038             .000055            .000416              3             557
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     1000             1000        0           1           2             .000241      NA          .000058           .000163             .000221            .000416              4             466
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     1000             10000       0           1           2             .000690      NA          .000403           .005020             .005426            .006250              7             193
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     1000             100000      0           1           2             .000331      NA          .002664           .052306             .056465            .056666              32            120
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     1000             1000000     0           1           2             .001246      NA          .022024           .503729             .563262            .564166              299           96
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     1000             10          0           1           2             .000463      NA          .000037           .000083             .000114            .000833              3             360
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     1000             100         0           1           2             .000242      NA          .000037           .000036             .000047            .000416              3             521
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     1000             1000        0           1           2             .000248      NA          .000062           .000096             .000214            .000416              4             494
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     1000             10000       0           1           2             .000734      NA          .000329           .005056             .005601            .005833              7             175
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     1000             100000      0           1           2             .000820      NA          .002654           .052460             .056442            .057500              32            117
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     1000             1000000     0           1           2             .001156      NA          .021911           .504557             .563536            .564583              299           96
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     1000             10          0           1           2             .000234      NA          .000033           .000036             .000048            .000416              3             521
0.02          3                  1                  0    4        256       405       1         0         5         10000     10000     1000             100         0           1           2             .000242      NA          .000037           .000035             .000051            .000416              3             616
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     1000             1000        0           1           2             .000238      NA          .000053           .000159             .000229            .000416              4             466
0.03          3                  1                  0    4        256       405       1         0         5         10000     10000     1000             10000       0           1           2             .000250      NA          .000312           .005087             .005957            .006250              7             154
0.01          3                  1                  0    4        256       405       1         0         5         10000     10000     1000             100000      0           1           2             .000665      NA          .002667           .050621             .056215            .056666              32            120
