comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.13;281;1;0;32;256;14;1;0;2;10000;10000;500;20000;0;0;2;.000344;NA;.033309;.035751;.040935;.041250;5;2577
2.09;281;1;0;32;256;14;1;0;2;10000;10000;500;20000;0;0;2;.000352;NA;.033141;.035027;.040189;.040625;5;2609
2.14;280;1;0;32;256;14;1;0;2;10000;10000;500;20000;0;0;2;.000180;NA;.032897;.035075;.038636;.038750;5;2704
2.11;281;1;0;32;256;14;1;0;2;10000;10000;250;20000;0;0;2;.000212;NA;.032033;.037785;.042093;.042187;5;2420
2.16;281;1;0;32;256;14;1;0;2;10000;10000;250;20000;0;0;2;.000184;NA;.032459;.037422;.044558;.044687;5;2317
2.12;280;1;0;32;256;14;1;0;2;10000;10000;250;20000;0;0;2;.000173;NA;.031619;.038634;.055411;.055625;5;1816
2.13;281;1;0;32;256;14;1;0;2;10000;10000;250;20000;0;0;2;.000159;NA;.031522;.038127;.044714;.045000;5;2241
2.14;280;1;0;32;256;14;1;0;2;10000;10000;250;20000;0;0;2;.000187;NA;.033219;.038484;.043972;.044062;5;2400
2.12;280;1;0;32;256;14;1;0;2;10000;10000;100;20000;0;0;2;.000355;NA;.032779;.058278;.078807;.079062;5;1324
2.12;281;1;0;32;256;14;1;0;2;10000;10000;100;20000;0;0;2;.000184;NA;.032770;.066504;.094834;.095000;5;1103
2.14;282;1;0;32;256;14;1;0;2;10000;10000;100;20000;0;0;2;.000502;NA;.032292;.062670;.079620;.080312;5;1288
2.13;280;1;0;32;256;14;1;0;2;10000;10000;100;20000;0;0;2;.000172;NA;.032385;.061095;.075302;.075625;5;1372
2.13;281;1;0;32;256;14;1;0;2;10000;10000;100;20000;0;0;2;.000357;NA;.031864;.059182;.078730;.079062;5;1288
2.16;280;1;0;32;256;14;1;0;2;10000;10000;100;20000;0;0;2;.000180;NA;.032826;.063278;.079363;.079375;5;1320
2.25;287;1;0;32;256;14;1;0;9;10000;10000;4000;20000;0;0;2;.000211;NA;.045407;.049445;.058338;.058437;9;2479
2.26;286;1;0;32;256;14;1;0;9;10000;10000;4000;20000;0;0;2;.000182;NA;.045078;.048423;.052336;.052500;7;2741
2.25;286;1;0;32;256;14;1;0;9;10000;10000;4000;20000;0;0;2;.000189;NA;.044937;.048777;.052613;.052812;9;2719
2.28;285;1;0;32;256;14;1;0;9;10000;10000;4000;20000;0;0;2;.000191;NA;.045436;.048728;.053486;.053750;7;2705
2.28;285;1;0;32;256;14;1;0;9;10000;10000;4000;20000;0;0;2;.000184;NA;.045475;.048170;.051657;.051875;7;2801
2.29;285;1;0;32;256;14;1;0;9;10000;10000;2000;20000;0;0;2;.000157;NA;.045182;.048099;.051480;.051562;9;2797
2.30;285;1;0;32;256;14;1;0;9;10000;10000;2000;20000;0;0;2;.000214;NA;.045422;.049000;.056350;.056562;9;2569
2.29;286;1;0;32;256;14;1;0;9;10000;10000;2000;20000;0;0;2;.000353;NA;.045253;.048668;.052575;.052812;8;2742
2.30;287;1;0;32;256;14;1;0;9;10000;10000;2000;20000;0;0;2;.000519;NA;.045315;.048881;.053306;.053750;10;2692
2.21;287;1;0;32;256;14;1;0;9;10000;10000;2000;20000;0;0;2;.000202;NA;.045335;.048610;.054394;.054687;8;2653
2.26;286;1;0;32;256;14;1;0;9;10000;10000;1000;20000;0;0;2;.000505;NA;.044996;.048382;.051971;.052187;7;2749
2.24;286;1;0;32;256;14;1;0;9;10000;10000;1000;20000;0;0;2;.000364;NA;.045366;.048482;.052128;.052500;8;2763
2.27;285;1;0;32;256;14;1;0;9;10000;10000;1000;20000;0;0;2;.000199;NA;.045369;.049055;.056456;.056562;8;2560
2.26;286;1;0;32;256;14;1;0;9;10000;10000;1000;20000;0;0;2;.000203;NA;.045244;.048581;.052380;.052500;9;2746
2.25;286;1;0;32;256;14;1;0;9;10000;10000;1000;20000;0;0;2;.000170;NA;.045409;.048267;.052356;.052500;7;2764
2.24;286;1;0;32;256;14;1;0;9;10000;10000;500;20000;0;0;2;.000189;NA;.045082;.050309;.054266;.054375;8;2644
2.29;285;1;0;32;256;14;1;0;9;10000;10000;500;20000;0;0;2;.000191;NA;.045111;.048957;.053560;.053750;10;2681
2.27;286;1;0;32;256;14;1;0;9;10000;10000;500;20000;0;0;2;.000178;NA;.045326;.049661;.054205;.054375;8;2663
2.30;285;1;0;32;256;14;1;0;9;10000;10000;500;20000;0;0;2;.000187;NA;.045317;.050041;.054543;.054687;10;2644
2.29;286;1;0;32;256;14;1;0;9;10000;10000;500;20000;0;0;2;.000197;NA;.045424;.049021;.052277;.052500;9;2762
2.23;286;1;0;32;256;14;1;0;9;10000;10000;500;20000;0;0;2;.000173;NA;.045783;.048868;.052537;.052812;8;2777
2.29;286;1;0;32;256;14;1;0;9;10000;10000;250;20000;0;0;2;.000188;NA;.045113;.052654;.057188;.057500;9;2513
2.26;285;1;0;32;256;14;1;0;9;10000;10000;250;20000;0;0;2;.000193;NA;.045214;.053037;.056891;.057187;7;2530
2.27;285;1;0;32;256;14;1;0;9;10000;10000;250;20000;0;0;2;.000511;NA;.045324;.053587;.057058;.057500;8;2516
2.25;286;1;0;32;256;14;1;0;9;10000;10000;250;20000;0;0;2;.000188;NA;.045155;.053165;.056667;.056875;8;2539
2.28;286;1;0;32;256;14;1;0;9;10000;10000;250;20000;0;0;2;.000508;NA;.045378;.056052;.071549;.072187;8;2014
2.29;286;1;0;32;256;14;1;0;9;10000;10000;100;20000;0;0;2;.000458;NA;.045274;.074234;.082211;.082500;8;1753
2.23;285;1;0;32;256;14;1;0;9;10000;10000;100;20000;0;0;2;.000193;NA;.045749;.074670;.088161;.088437;9;1654
2.26;287;1;0;32;256;14;1;0;9;10000;10000;100;20000;0;0;2;.000177;NA;.045684;.074312;.087864;.088125;11;1659
2.28;285;1;0;32;256;14;1;0;9;10000;10000;100;20000;0;0;2;.000192;NA;.045545;.074211;.083905;.084062;9;1732
2.29;285;1;0;32;256;14;1;0;9;10000;10000;100;20000;0;0;2;.000376;NA;.045406;.072889;.080642;.080937;9;1795
2.26;285;1;0;32;256;14;1;0;9;10000;10000;100;20000;0;0;2;.000194;NA;.045364;.074950;.088574;.088750;8;1635
