comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;packetdrops(%);verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
3.95;355;1;0;1;32;521;1;0;5;10000;10000;0;10000;500;0;0;0;1;.044811;NA;.039624;.075537;.075530;.120000;11;58
3.97;356;1;0;1;32;521;1;0;5;10000;10000;0;10000;500;0;0;0;1;.038196;NA;.034773;.090919;.090908;.130000;9;56
3.88;356;1;0;1;32;521;1;0;5;10000;10000;0;10000;500;0;0;0;1;.039386;NA;.045306;.095186;.095174;.130000;7;61
3.89;355;1;0;1;32;521;1;0;5;10000;10000;0;10000;500;0;0;0;1;.048077;NA;.044118;.168768;.168759;.220000;7;38
3.84;355;1;0;1;32;521;1;0;5;10000;10000;0;10000;500;0;0;0;1;.041083;NA;.043622;.120504;.120500;.160000;7;50
3.87;355;1;0;1;32;521;1;0;5;10000;10000;0;10000;500;0;0;0;1;.040826;NA;.044515;.103752;.103739;.140000;7;56
3.92;355;1;0;1;32;521;1;0;5;10000;10000;0;10000;500;0;0;0;1;.041723;NA;.045134;.087146;.087125;.130000;7;64
4.13;356;1;0;1;32;521;1;0;5;10000;10000;0;1000;500;0;0;0;1;.051048;NA;.049244;.097014;.097006;.150000;7;58
3.68;356;1;0;1;32;521;1;0;5;10000;10000;0;1000;500;0;0;0;1;.041496;NA;.046535;.097584;.097572;.140000;7;60
3.87;355;1;0;1;32;521;1;0;5;10000;10000;0;1000;500;0;0;0;1;.046079;NA;.044905;.135944;.135935;.180000;7;45
3.90;356;1;0;1;32;521;1;0;5;10000;10000;0;1000;500;0;0;0;1;.036592;NA;.038290;.092528;.092521;.130000;7;55
3.84;355;1;0;1;32;521;1;0;5;10000;10000;0;1000;500;0;0;0;1;.037571;NA;.042580;.092522;.092510;.130000;9;60
3.97;355;1;0;1;32;521;1;0;5;10000;10000;0;1000;500;0;0;0;1;.049928;NA;.047090;.095009;.095000;.140000;9;57
3.94;355;1;0;1;32;521;1;0;5;10000;10000;0;1000;500;0;0;0;1;.038618;NA;.041665;.120950;.120937;.160000;7;49
3.98;356;1;0;1;32;521;1;0;5;10000;10000;0;1000;500;0;0;0;1;.047250;NA;.043199;.090036;.090032;.140000;7;59
4.01;356;1;0;1;32;521;1;0;5;10000;10000;0;1000;500;0;0;0;1;.040253;NA;.046549;.168178;.168173;.210000;8;42
4.04;355;1;0;1;32;521;1;0;5;10000;10000;0;1000;500;0;0;0;1;.046467;NA;.044991;.087016;.087008;.130000;9;61
4.05;356;1;0;1;32;521;1;0;5;10000;10000;0;100;500;0;0;0;1;.040848;NA;.042135;.141917;.141913;.180000;7;44
4.22;356;1;0;1;32;521;1;0;5;10000;10000;0;100;500;0;0;0;1;.040684;NA;.043184;.097846;.097834;.140000;7;58
3.81;356;1;0;1;32;521;1;0;5;10000;10000;0;100;500;0;0;0;1;.047040;NA;.041669;.150490;.150481;.200000;9;41
3.81;355;1;0;1;32;521;1;0;5;10000;10000;0;100;500;0;0;0;1;.040057;NA;.043072;.231316;.231303;.270000;7;30
3.99;357;1;0;1;32;521;1;0;5;10000;10000;0;100;500;0;0;0;1;.050128;NA;.043870;.116012;.116008;.170000;7;48
3.81;356;1;0;1;32;521;1;0;5;10000;10000;0;100;500;0;0;0;1;.047177;NA;.044016;.253716;.253711;.300000;8;27
4.01;355;1;0;1;32;521;1;0;5;10000;10000;0;100;500;0;0;0;1;.045704;NA;.042968;.103616;.103612;.150000;7;53
3.81;357;1;0;1;32;521;1;0;5;10000;10000;0;100;500;0;0;0;1;.038317;NA;.036977;.103825;.103821;.140000;7;50
4.29;356;1;0;1;32;521;1;0;5;10000;10000;0;100;500;0;0;0;1;.040987;NA;.042866;.112974;.112966;.150000;7;51
3.83;356;1;0;1;32;521;1;0;5;10000;10000;0;100;500;0;0;0;1;.039784;NA;.044223;.230927;.230915;.270000;9;30
3.98;355;1;0;1;32;522;1;0;5;10000;10000;0;25000;500;0;0;0;1;.041302;NA;.041711;.073720;.073714;.120000;7;69
3.97;356;1;0;1;32;522;1;0;5;10000;10000;0;25000;500;0;0;0;1;.038675;NA;.043033;.060491;.060472;.100000;9;80
4.07;355;1;0;1;32;522;1;0;5;10000;10000;0;25000;500;0;0;0;1;.039487;NA;.040532;.078698;.078694;.120000;8;66
3.97;356;1;0;1;32;522;1;0;5;10000;10000;0;25000;500;0;0;0;1;.046322;NA;.042311;.051275;.051272;.100000;9;80
4.01;354;1;0;1;32;522;1;0;5;10000;10000;0;25000;500;0;0;0;1;.040951;NA;.040759;.061583;.061572;.100000;9;76
3.88;355;1;0;1;32;522;1;0;5;10000;10000;0;25000;500;0;0;0;1;.035443;NA;.037845;.089324;.089313;.120000;9;55
3.77;356;1;0;1;32;522;1;0;5;10000;10000;0;25000;500;0;0;0;1;.041636;NA;.043006;.092286;.092273;.130000;7;60
3.98;355;1;0;1;32;522;1;0;5;10000;10000;0;25000;500;0;0;0;1;.039305;NA;.043773;.060126;.060114;.100000;9;81
3.77;356;1;0;1;32;522;1;0;5;10000;10000;0;25000;500;0;0;0;1;.041062;NA;.041674;.068334;.068322;.110000;7;71
4.00;357;1;0;1;32;522;1;0;5;10000;10000;0;25000;500;0;0;0;1;.042373;NA;.045058;.068255;.068249;.110000;7;74
3.85;357;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.040083;NA;.041787;.064954;.064943;.100000;7;75
3.83;356;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.052610;NA;.041601;.066110;.066102;.120000;7;66
4.04;357;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.042704;NA;.044479;.083105;.083092;.130000;9;66
3.83;356;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.052398;NA;.044451;.091271;.091263;.140000;7;57
4.10;355;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.045779;NA;.041596;.059400;.059390;.100000;9;75
4.13;355;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.042095;NA;.043356;.066370;.066357;.110000;9;75
3.82;356;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.043666;NA;.040845;.059447;.059438;.100000;9;77
4.27;357;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.041066;NA;.037611;.052898;.052888;.090000;9;79
3.80;355;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.050468;NA;.040956;.074364;.074355;.120000;7;61
3.91;355;1;0;1;32;522;1;0;5;10000;10000;0;10000;500;0;0;0;1;.042045;NA;.035242;.065857;.065844;.110000;9;63
3.88;355;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.046267;NA;.042384;.058016;.058005;.100000;7;75
3.92;355;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.040973;NA;.041556;.059278;.059269;.100000;7;80
3.80;356;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.042960;NA;.042733;.075172;.075161;.120000;7;68
4.03;355;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.044955;NA;.033817;.065853;.065845;.110000;7;62
3.96;356;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.044460;NA;.035977;.053302;.053290;.100000;7;72
4.05;355;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.039268;NA;.042252;.075505;.075493;.110000;7;69
3.94;355;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.043813;NA;.036897;.050106;.050100;.090000;7;74
3.91;357;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.046480;NA;.040601;.053681;.053672;.100000;7;76
3.82;357;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.039837;NA;.045001;.066392;.066387;.100000;7;75
3.81;357;1;0;1;32;522;1;0;5;10000;10000;0;1000;500;0;0;0;1;.046185;NA;.041350;.076330;.076321;.120000;7;64
3.79;355;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.042662;NA;.042824;.094872;.094866;.140000;7;59
3.82;355;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.046139;NA;.040116;.071296;.071288;.120000;7;65
3.83;357;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.045339;NA;.038319;.083742;.083739;.130000;7;57
3.82;355;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.040195;NA;.036675;.082032;.082028;.120000;8;60
4.04;356;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.041009;NA;.034162;.072147;.072135;.110000;7;61
4.08;355;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.038525;NA;.035152;.075238;.075226;.110000;7;62
4.09;357;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.051125;NA;.036047;.075704;.075685;.120000;7;52
3.75;356;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.046730;NA;.038183;.075532;.075512;.120000;7;56
3.84;357;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.046319;NA;.041756;.091807;.091803;.140000;9;57
3.81;355;1;0;1;32;522;1;0;5;10000;10000;0;100;500;0;0;0;1;.042714;NA;.043754;.078092;.078080;.120000;7;68
4.02;364;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.041972;NA;.040715;.064335;.064324;.100000;7;73
3.91;366;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.039657;NA;.042878;.075662;.075650;.110000;9;70
4.00;365;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.040427;NA;.043292;.061833;.061821;.100000;9;80
3.98;365;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.038277;NA;.044223;.049783;.049778;.090000;8;90
4.09;362;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.052385;NA;.040959;.067568;.067560;.120000;7;65
3.97;365;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.041181;NA;.042745;.059855;.059851;.100000;7;79
4.12;356;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.047062;NA;.042110;.062316;.062313;.110000;7;73
4.03;366;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.037527;NA;.042857;.056839;.056828;.090000;7;84
4.12;366;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.051030;NA;.044903;.051778;.051769;.100000;9;79
3.98;365;1;0;1;32;523;1;0;5;10000;10000;0;25000;500;0;0;0;1;.041351;NA;.043693;.059258;.059254;.100000;9;80
4.24;362;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.047791;NA;.043757;.051134;.051130;.100000;9;82
4.17;366;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.040823;NA;.033542;.062774;.062765;.100000;9;67
4.28;363;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.050598;NA;.046118;.073315;.073307;.120000;9;66
4.01;365;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.042584;NA;.041676;.069282;.069277;.110000;7;72
4.12;362;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.041936;NA;.041781;.052434;.052425;.090000;7;83
4.33;366;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.046554;NA;.037872;.058984;.058977;.100000;7;65
3.97;365;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.052687;NA;.044816;.048279;.048271;.100000;9;81
4.42;356;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.042622;NA;.043144;.059826;.059822;.100000;9;80
4.00;365;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.040263;NA;.042540;.059081;.059073;.100000;7;80
4.24;365;1;0;1;32;523;1;0;5;10000;10000;0;10000;500;0;0;0;1;.042352;NA;.043327;.070531;.070525;.110000;9;72
4.05;365;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.046428;NA;.041565;.080070;.080066;.130000;7;62
4.16;366;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.042509;NA;.041634;.055481;.055476;.100000;8;81
4.00;366;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.041452;NA;.042063;.053744;.053736;.100000;7;83
3.99;366;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.041842;NA;.043515;.050473;.050461;.090000;7;87
4.11;363;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.039329;NA;.040624;.062121;.062109;.100000;9;77
4.12;365;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.040338;NA;.043176;.061230;.061217;.100000;7;78
4.22;365;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.040138;NA;.043510;.076338;.076325;.120000;9;68
3.97;364;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.047163;NA;.041747;.085662;.085658;.130000;9;60
3.96;364;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.041604;NA;.046302;.073490;.073478;.120000;7;73
4.07;364;1;0;1;32;523;1;0;5;10000;10000;0;1000;500;0;0;0;1;.045293;NA;.040840;.070401;.070392;.120000;9;66
4.15;365;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.042627;NA;.040266;.105191;.105179;.150000;7;53
4.16;365;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.040124;NA;.039775;.093365;.093353;.130000;7;57
3.96;366;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.041693;NA;.043397;.087642;.087620;.130000;9;63
4.13;357;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.042991;NA;.039975;.088739;.088733;.130000;9;60
4.28;366;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.047357;NA;.040426;.086394;.086390;.130000;7;59
3.96;358;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.038980;NA;.043842;.095549;.095536;.130000;9;61
4.00;357;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.041474;NA;.041380;.103794;.103782;.140000;9;54
4.13;366;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.040147;NA;.042164;.094690;.094684;.130000;9;58
3.97;366;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.042089;NA;.044200;.082764;.082752;.120000;9;66
3.97;366;1;0;1;32;523;1;0;5;10000;10000;0;100;500;0;0;0;1;.041667;NA;.042269;.105819;.105813;.150000;9;54
