comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    1        512       2         1         0         3         50        1000      1000000     0           2           .000140      NA          .016423           .010110             .010110            .012222              320           2567
0.01          3                  1                  0    1        512       2         1         0         3         100       0         1000000     0           2           .000115      NA          .012342           .015227             .015227            .018888              314           1235
0.02          3                  1                  0    1        512       2         1         0         3         100       50        1000000     0           2           .000155      NA          .023128           .012262             .012262            .014444              323           2989
0.01          3                  1                  0    1        512       2         1         0         3         100       100       1000000     0           2           .000128      NA          .019212           .010776             .010776            .012777              317           2774
0.02          3                  1                  0    1        512       2         1         0         3         100       200       1000000     0           2           .000142      NA          .017538           .010042             .010042            .012222              315           2721
0.02          3                  1                  0    1        512       2         1         0         3         100       1000      1000000     0           2           .000132      NA          .015879           .009225             .009225            .011666              314           2619
0.02          3                  1                  0    1        512       2         1         0         3         200       0         1000000     0           2           .000117      NA          .011860           .014728             .014728            .018333              311           1201
0.02          3                  1                  0    1        512       2         1         0         3         200       50        1000000     0           2           .000158      NA          .022877           .012187             .012187            .014444              317           2923
0.01          3                  1                  0    1        512       2         1         0         3         200       100       1000000     0           2           .000135      NA          .019708           .010875             .010875            .012777              314           2887
0.01          3                  1                  0    1        512       2         1         0         3         200       200       1000000     0           2           .000131      NA          .017046           .009863             .009863            .012222              313           2671
0.02          3                  1                  0    1        512       2         1         0         3         200       1000      1000000     0           2           .000114      NA          .015025           .008796             .008796            .010555              312           2623
0.02          3                  1                  0    1        512       2         1         0         3         1000      0         1000000     0           2           .000092      NA          .011298           .013039             .013039            .016111              309           1311
0.02          3                  1                  0    1        512       2         1         0         3         1000      50        1000000     0           2           .000160      NA          .022011           .011822             .011822            .013888              316           2945
0.02          3                  1                  0    1        512       2         1         0         3         1000      100       1000000     0           2           .000123      NA          .019230           .010780             .010780            .012777              312           2804
0.02          3                  1                  0    1        512       2         1         0         3         1000      200       1000000     0           2           .000127      NA          .016610           .009609             .009609            .011666              311           2665
0.02          3                  1                  0    1        512       2         1         0         3         1000      1000      1000000     0           2           .000119      NA          .014559           .008696             .008696            .011111              309           2501
0.02          3                  1                  0    1        512       2         1         0         5         0         0         1000000     0           2           .000079      NA          .008774           .013652             .013652            .016666              248           986
0.02          3                  1                  0    1        512       2         1         0         5         0         50        1000000     0           2           .000139      NA          .020414           .016212             .016212            .018333              253           2016
0.02          3                  1                  0    1        512       2         1         0         5         0         100       1000000     0           2           .000114      NA          .016285           .014074             .014073            .017222              251           1742
0.02          3                  1                  0    1        512       2         1         0         5         0         200       1000000     0           2           .000099      NA          .013424           .012236             .012236            .013888              249           1783
0.02          3                  1                  0    1        512       2         1         0         5         0         1000      1000000     0           2           .000087      NA          .010733           .011163             .011163            .012777              249           1560
0.02          3                  1                  0    1        512       2         1         0         5         50        0         1000000     0           2           .000114      NA          .014996           .016695             .016695            .020555              259           1340
0.02          3                  1                  0    1        512       2         1         0         5         50        50        1000000     0           2           .000176      NA          .024294           .012083             .012083            .014444              264           3123
0.02          3                  1                  0    1        512       2         1         0         5         50        100       1000000     0           2           .000145      NA          .021552           .011001             .011001            .013333              261           3006
0.02          3                  1                  0    1        512       2         1         0         5         50        200       1000000     0           2           .000149      NA          .018448           .009638             .009638            .012222              260           2899
0.02          3                  1                  0    1        512       2         1         0         5         50        1000      1000000     0           2           .000148      NA          .017174           .009486             .009486            .011666              259           2746
0.02          3                  1                  0    1        512       2         1         0         5         100       0         1000000     0           2           .000105      NA          .012787           .014671             .014671            .018888              253           1266
0.01          3                  1                  0    1        512       2         1         0         5         100       50        1000000     0           2           .000171      NA          .023732           .012255             .012255            .015000              260           2983
0.01          3                  1                  0    1        512       2         1         0         5         100       100       1000000     0           2           .000130      NA          .020263           .010605             .010604            .013333              256           2937
0.02          3                  1                  0    1        512       2         1         0         5         100       200       1000000     0           2           .000143      NA          .017977           .009654             .009654            .012222              254           2859
0.01          3                  1                  0    1        512       2         1         0         5         100       1000      1000000     0           2           .000131      NA          .016067           .008788             .008787            .011111              253           2674
0.02          3                  1                  0    1        512       2         1         0         5         200       0         1000000     0           2           .000093      NA          .012187           .014296             .014296            .017777              250           1300
0.02          3                  1                  0    1        512       2         1         0         5         200       50        1000000     0           2           .000155      NA          .022463           .011806             .011806            .014444              260           2917
0.02          3                  1                  0    1        512       2         1         0         5         200       100       1000000     0           2           .000130      NA          .020127           .010860             .010860            .013333              253           2902
0.01          3                  1                  0    1        512       2         1         0         5         200       200       1000000     0           2           .000144      NA          .017311           .009515             .009515            .011666              252           2808
0.01          3                  1                  0    1        512       2         1         0         5         200       1000      1000000     0           2           .000124      NA          .014746           .008464             .008464            .010555              250           2633
0.02          3                  1                  0    1        512       2         1         0         5         1000      0         1000000     0           2           .000088      NA          .010644           .013321             .013321            .017222              248           1178
0.02          3                  1                  0    1        512       2         1         0         5         1000      50        1000000     0           2           .000159      NA          .021998           .011678             .011678            .013888              255           2994
0.02          3                  1                  0    1        512       2         1         0         5         1000      100       1000000     0           2           .000127      NA          .019311           .010659             .010659            .013333              251           2774
0.02          3                  1                  0    1        512       2         1         0         5         1000      200       1000000     0           2           .000127      NA          .016581           .009412             .009412            .011666              250           2721
0.01          3                  1                  0    1        512       2         1         0         5         1000      1000      1000000     0           2           .000118      NA          .014228           .008219             .008219            .010555              248           2560
0.02          3                  1                  0    5        512       2         1         0         2         0         0         1000000     0           2           0            NA          .003610           .009667             .009667            .010888              248           3000
0.02          3                  1                  0    5        512       2         1         0         2         0         50        1000000     0           2           .000052      NA          .006147           .012420             .012420            .014111              253           4017
0.01          3                  1                  0    5        512       2         1         0         2         0         100       1000000     0           2           .000044      NA          .005327           .010351             .010351            .011666              250           4481
0.01          3                  1                  0    5        512       2         1         0         2         0         200       1000000     0           2           .000040      NA          .004810           .009255             .009255            .010444              249           4590
0.01          3                  1                  0    5        512       2         1         0         2         0         1000      1000000     0           2           .000037      NA          .004371           .008470             .008470            .009555              248           4599
0.01          3                  1                  0    5        512       2         1         0         2         50        0         1000000     0           2           .000047      NA          .004546           .009646             .009646            4.666666             254           8
