comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.89;254;1;0;45;256;2;1;0;9;1000000;1000;6000;1000000;0;0;1;.000642;NA;.005737;.040019;.043289;.043777;247;616
1.94;253;1;0;45;256;2;1;0;9;1000000;1000;5000;1000000;0;0;1;.000925;NA;.005627;.048534;.051762;.052444;247;503
1.95;253;1;0;45;256;2;1;0;9;1000000;1000;4000;1000000;0;0;1;.000958;NA;.005782;.061569;.064759;.065555;247;416
1.94;254;1;0;45;256;2;1;0;9;1000000;1000;3000;1000000;0;0;1;.000696;NA;.005626;.083330;.086144;.086888;247;303
1.92;254;1;0;45;256;2;1;0;9;1000000;1000;2000;1000000;0;0;1;.001093;NA;.005538;.127903;.129504;.130444;247;204
1.93;254;1;0;45;256;2;1;0;9;1000000;1000;1000;1000000;0;0;1;.000969;NA;.005591;.245122;.258449;.259111;247;101
1.94;252;1;0;45;256;2;1;0;10;1000000;1000;12000;1000000;0;0;1;.000424;NA;.003470;.021255;.022006;.022666;161;768
1.89;253;1;0;45;256;2;1;0;10;1000000;1000;11000;1000000;0;0;1;.000343;NA;.003105;.019618;.023533;.023777;157;612
1.94;254;1;0;45;256;2;1;0;10;1000000;1000;10000;1000000;0;0;1;.000286;NA;.003042;.021488;.025648;.026000;157;552
1.92;253;1;0;45;256;2;1;0;10;1000000;1000;9000;1000000;0;0;1;.000370;NA;.003004;.022556;.028529;.028666;157;495
1.90;252;1;0;45;256;2;1;0;10;1000000;1000;8000;1000000;0;0;1;.000335;NA;.003016;.025223;.032283;.032666;156;440
1.94;254;1;0;45;256;2;1;0;10;1000000;1000;7000;1000000;0;0;1;.000401;NA;.003036;.028946;.036852;.037111;157;385
1.93;252;1;0;45;256;2;1;0;10;1000000;1000;6000;1000000;0;0;1;.000392;NA;.002971;.033411;.042988;.043333;157;324
1.92;252;1;0;45;256;2;1;0;10;1000000;1000;5000;1000000;0;0;1;.000386;NA;.003015;.040612;.051608;.051777;157;274
1.91;254;1;0;45;256;2;1;0;10;1000000;1000;4000;1000000;0;0;1;.000382;NA;.002980;.050797;.064305;.064666;157;217
1.94;254;1;0;45;256;2;1;0;10;1000000;1000;3000;1000000;0;0;1;.000448;NA;.003056;.070449;.085965;.086222;156;167
1.92;253;1;0;45;256;2;1;0;10;1000000;1000;2000;1000000;0;0;1;.000470;NA;.003317;.120883;.128828;.129333;157;125
1.92;252;1;0;45;256;2;1;0;10;1000000;1000;1000;1000000;0;0;1;.000522;NA;.003120;.208558;.257404;.258000;157;57
1.91;254;1;0;45;256;2;1;0;11;1000000;1000;12000;1000000;0;0;1;.000543;NA;.003340;.024114;.029297;.029777;157;527
1.94;253;1;0;45;256;2;1;0;11;1000000;1000;11000;1000000;0;0;1;.000361;NA;.003292;.024311;.029234;.029555;159;523
1.93;252;1;0;45;256;2;1;0;11;1000000;1000;10000;1000000;0;0;1;.000238;NA;.003253;.022811;.028130;.028444;156;539
1.93;252;1;0;45;256;2;1;0;11;1000000;1000;9000;1000000;0;0;1;.000452;NA;.003316;.023741;.029362;.029777;156;522
1.93;252;1;0;45;256;2;1;0;11;1000000;1000;8000;1000000;0;0;1;.000351;NA;.003264;.023987;.028616;.028888;156;533
1.94;253;1;0;45;256;2;1;0;11;1000000;1000;7000;1000000;0;0;1;.000321;NA;.003201;.024421;.029383;.029777;156;506
1.92;254;1;0;45;256;2;1;0;11;1000000;1000;6000;1000000;0;0;1;.000327;NA;.003125;.022077;.027763;.028000;157;524
1.92;253;1;0;45;256;2;1;0;11;1000000;1000;5000;1000000;0;0;1;.000537;NA;.003163;.022749;.028509;.028888;157;513
1.93;252;1;0;45;256;2;1;0;11;1000000;1000;4000;1000000;0;0;1;.000399;NA;.003232;.024101;.029051;.029333;156;520
1.94;254;1;0;45;256;2;1;0;11;1000000;1000;3000;1000000;0;0;1;.000345;NA;.003252;.023006;.028830;.029111;156;526
1.93;253;1;0;45;256;2;1;0;11;1000000;1000;2000;1000000;0;0;1;.000266;NA;.003288;.025049;.030073;.030444;157;510
1.91;252;1;0;45;256;2;1;0;11;1000000;1000;1000;1000000;0;0;1;.000279;NA;.003366;.024031;.028674;.028888;156;546
1.90;252;1;0;45;256;2;1;0;12;1000000;1000;12000;1000000;0;0;1;.000341;NA;.002158;.029711;.031342;.031777;126;317
1.91;252;1;0;45;256;2;1;0;12;1000000;1000;11000;1000000;0;0;1;.000391;NA;.002056;.021987;.027146;.027333;126;352
1.93;254;1;0;45;256;2;1;0;12;1000000;1000;10000;1000000;0;0;1;.000750;NA;.002107;.025700;.031308;.031777;128;311
1.93;254;1;0;45;256;2;1;0;12;1000000;1000;9000;1000000;0;0;1;.000287;NA;.002167;.031067;.033509;.033777;126;300
1.90;253;1;0;45;256;2;1;0;12;1000000;1000;8000;1000000;0;0;1;.000571;NA;.002097;.028965;.036728;.037111;126;265
1.90;253;1;0;45;256;2;1;0;12;1000000;1000;7000;1000000;0;0;1;.000416;NA;.002020;.032332;.039840;.040000;126;236
1.89;252;1;0;45;256;2;1;0;12;1000000;1000;6000;1000000;0;0;1;.000317;NA;.002049;.038375;.045748;.046000;128;209
1.91;254;1;0;45;256;2;1;0;12;1000000;1000;5000;1000000;0;0;1;.000532;NA;.002064;.044811;.053763;.054222;125;178
1.90;253;1;0;45;256;2;1;0;12;1000000;1000;4000;1000000;0;0;1;.000381;NA;.002110;.057978;.067089;.067333;125;146
1.89;253;1;0;45;256;2;1;0;12;1000000;1000;3000;1000000;0;0;1;.000417;NA;.002172;.078788;.088214;.088444;126;115
1.92;254;1;0;45;256;2;1;0;12;1000000;1000;2000;1000000;0;0;1;.000534;NA;.002248;.127881;.133672;.134000;126;79
1.93;253;1;0;45;256;2;1;0;12;1000000;1000;1000;1000000;0;0;1;.000585;NA;.002291;.236286;.259835;.260222;125;41
