comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  bandwidths(Mbs)  input_size  preprocess  splitroles  verifybuffer  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
2.44          248                1                  0    40       256       2         1         0         9         10000     10000     1000             10000000    0           0           2             .004784      NA          .206333           2.560869            2.585166           2.591250             2701          325
2.03          248                1                  0    40       256       2         1         0         9         10000     10000     1000             10000000    0           0           2             .005273      NA          .206161           2.564157            2.585891           2.592000             2673          324
2.12          248                1                  0    40       256       2         1         0         11        10000     10000     12000            10000000    0           0           2             .003556      NA          .096674           .213686             .267035            .270000              908           1471
2.11          249                1                  0    40       256       2         1         0         11        10000     10000     12000            10000000    0           0           2             .003653      NA          .099485           .203889             .264362            .268000              1042          1523
2.26          249                1                  0    40       256       2         1         0         11        10000     10000     12000            10000000    0           0           2             .004039      NA          .100277           .201831             .267341            .271000              942           1518
2.04          249                1                  0    40       256       2         1         0         11        10000     10000     10000            10000000    0           0           2             .003698      NA          .095211           .199048             .264144            .268250              910           1459
2.37          248                1                  0    40       256       2         1         0         11        10000     10000     10000            10000000    0           0           2             .003261      NA          .099850           .200918             .263867            .267250              914           1532
2.01          248                1                  0    40       256       2         1         0         11        10000     10000     10000            10000000    0           0           2             .003888      NA          .096956           .201395             .260331            .264000              902           1507
2.00          248                1                  0    40       256       2         1         0         11        10000     10000     8000             10000000    0           0           2             .003468      NA          .098569           .197600             .256965            .260500              908           1552
2.13          249                1                  0    40       256       2         1         0         11        10000     10000     8000             10000000    0           0           2             .003508      NA          .094804           .198223             .256773            .260250              908           1496
2.02          248                1                  0    40       256       2         1         0         11        10000     10000     8000             10000000    0           0           2             .003508      NA          .092066           .209109             .269486            .273000              1002          1385
2.22          249                1                  0    40       256       2         1         0         11        10000     10000     6000             10000000    0           0           2             .003395      NA          .103043           .207186             .264709            .268250              905           1574
2.01          248                1                  0    40       256       2         1         0         11        10000     10000     6000             10000000    0           0           2             .003500      NA          .103463           .213880             .269295            .272250              896           1558
2.14          248                1                  0    40       256       2         1         0         11        10000     10000     6000             10000000    0           0           2             .003371      NA          .097827           .207574             .269926            .273500              912           1468
2.20          249                1                  0    40       256       2         1         0         11        10000     10000     4000             10000000    0           0           2             .003455      NA          .100000           .208028             .268782            .272250              899           1507
2.27          248                1                  0    40       256       2         1         0         11        10000     10000     4000             10000000    0           0           2             .003463      NA          .099827           .189697             .250086            .253500              909           1615
2.39          249                1                  0    40       256       2         1         0         11        10000     10000     4000             10000000    0           0           2             .003540      NA          .099307           .192913             .252544            .256000              985           1590
2.06          249                1                  0    40       256       2         1         0         11        10000     10000     2000             10000000    0           0           2             .003220      NA          .100685           .203564             .267402            .270750              907           1525
2.33          253                1                  0    40       256       2         1         0         11        10000     10000     2000             10000000    0           0           2             .003489      NA          .095148           .195082             .250766            .254250              908           1537
2.37          249                1                  0    40       256       2         1         0         11        10000     10000     2000             10000000    0           0           2             .003697      NA          .088009           .199761             .263099            .266750              903           1358
2.13          249                1                  0    40       256       2         1         0         11        10000     10000     1000             10000000    0           0           2             .003646      NA          .097119           .202949             .264488            .268250              914           1486
2.27          248                1                  0    40       256       2         1         0         11        10000     10000     1000             10000000    0           0           2             .003729      NA          .099242           .200498             .267717            .271500              911           1500
2.04          249                1                  0    40       256       2         1         0         11        10000     10000     1000             10000000    0           0           2             .003883      NA          .095805           .201120             .263539            .266500              911           1476
2.22          249                1                  0    40       256       2         1         0         12        10000     10000     12000            10000000    0           0           2             .003359      NA          .099892           .211233             .237897            .241500              958           1683
2.18          248                1                  0    40       256       2         1         0         12        10000     10000     12000            10000000    0           0           2             .003447      NA          .100798           .211492             .236334            .238500              887           1719
2.43          248                1                  0    40       256       2         1         0         12        10000     10000     12000            10000000    0           0           2             .003573      NA          .100306           .209731             .232711            .236250              862           1728
2.10          248                1                  0    40       256       2         1         0         12        10000     10000     10000            10000000    0           0           2             .003490      NA          .105616           .253259             .277965            .281500              872           1525
2.15          249                1                  0    40       256       2         1         0         12        10000     10000     10000            10000000    0           0           2             .003412      NA          .105456           .248384             .278805            .282250              893           1520
2.17          249                1                  0    40       256       2         1         0         12        10000     10000     10000            10000000    0           0           2             .003205      NA          .106283           .253843             .279634            .283250              881           1527
2.18          249                1                  0    40       256       2         1         0         12        10000     10000     8000             10000000    0           0           2             .003355      NA          .110018           .308666             .342293            .344250              863           1298
2.45          248                1                  0    40       256       2         1         0         12        10000     10000     8000             10000000    0           0           2             .003385      NA          .110745           .314236             .342774            .346500              898           1299
2.49          248                1                  0    40       256       2         1         0         12        10000     10000     8000             10000000    0           0           2             .003630      NA          .110103           .316081             .340146            .343750              847           1302
2.19          248                1                  0    40       256       2         1         0         12        10000     10000     6000             10000000    0           0           2             .003466      NA          .110341           .392064             .447342            .451000              852           994
2.31          249                1                  0    40       256       2         1         0         12        10000     10000     6000             10000000    0           0           2             .003599      NA          .110222           .399088             .447428            .451250              863           993
2.28          253                1                  0    40       256       2         1         0         12        10000     10000     6000             10000000    0           0           2             .003263      NA          .109457           .392006             .447772            .451000              893           987
2.43          252                1                  0    40       256       2         1         0         12        10000     10000     4000             10000000    0           0           2             .003282      NA          .116198           .581839             .663042            .666750              867           709
2.12          249                1                  0    40       256       2         1         0         12        10000     10000     4000             10000000    0           0           2             .003417      NA          .116578           .573627             .661902            .665500              884           712
2.03          248                1                  0    40       256       2         1         0         12        10000     10000     4000             10000000    0           0           2             .003344      NA          .115877           .574305             .662690            .666250              856           707
2.13          248                1                  0    40       256       2         1         0         12        10000     10000     2000             10000000    0           0           2             .003235      NA          .130898           1.247709            1.303157           1.306500             844           406
2.24          249                1                  0    40       256       2         1         0         12        10000     10000     2000             10000000    0           0           2             .003441      NA          .130636           1.264478            1.304189           1.307500             850           405
2.16          249                1                  0    40       256       2         1         0         12        10000     10000     2000             10000000    0           0           2             .003336      NA          .131517           1.256889            1.307521           1.311000             844           406
2.01          248                1                  0    40       256       2         1         0         12        10000     10000     1000             10000000    0           0           2             .003332      NA          .140712           2.553433            2.594478           2.598000             730           219
1.93          249                1                  0    40       256       2         1         0         12        10000     10000     1000             10000000    0           0           2             .003460      NA          .140175           2.556897            2.595645           2.599250             677           218
2.14          249                1                  0    40       256       2         1         0         12        10000     10000     1000             10000000    0           0           2             .003252      NA          .139339           2.545021            2.592920           2.596250             690           217
