comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.01;3;1;0;1;512;2;1;0;5;5000;0;1000000;0;1;.000239;NA;.029781;.034909;.034909;.043333;249;433
0.02;3;1;0;1;512;2;1;0;5;5000;500;1000000;0;1;.000392;NA;.033320;.019194;.019194;.026666;249;793
0.02;3;1;0;1;512;2;1;0;5;5000;5000;1000000;0;1;.000329;NA;.030255;.017970;.017969;.021666;250;841
0.01;3;1;0;1;512;2;1;0;5;5000;50000;1000000;0;1;.000333;NA;.028399;.017565;.017565;.021666;249;832
0.02;3;1;0;1;512;2;1;0;5;50000;0;1000000;0;1;.000266;NA;.029148;.030661;.030661;.036666;248;482
0.02;3;1;0;1;512;2;1;0;5;50000;500;1000000;0;1;.000339;NA;.033654;.020209;.020209;.023333;248;895
0.02;3;1;0;1;512;2;1;0;5;50000;5000;1000000;0;1;.000445;NA;.026324;.018475;.018475;.023333;250;717
0.02;3;1;0;1;512;2;1;0;5;50000;50000;1000000;0;1;.000293;NA;.026114;.017295;.017295;.021666;248;757
0.02;3;1;0;5;512;2;1;0;2;0;0;1000000;0;1;.000003;NA;.007618;.013154;.013154;.014333;247;1587
0.02;3;1;0;5;512;2;1;0;2;0;500;1000000;0;1;.000126;NA;.008835;.009713;.009713;14.000000;248;1
