comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.98;249;1;0;40;256;2;1;0;11;10000;10000;1000;100000;0;0;2;.000326;NA;.000830;.002142;.002778;.003000;13;1182
2.13;248;1;0;40;256;2;1;0;12;10000;10000;12000;100000;0;0;2;.000225;NA;.000714;.001867;.002072;.002250;13;1304
1.95;248;1;0;40;256;2;1;0;12;10000;10000;12000;100000;0;0;2;.000307;NA;.000732;.002020;.002335;.002500;14;1204
1.91;248;1;0;40;256;2;1;0;12;10000;10000;12000;100000;0;0;2;.000192;NA;.000722;.001896;.002213;.002500;14;1259
1.97;248;1;0;40;256;2;1;0;12;10000;10000;10000;100000;0;0;2;.000572;NA;.000719;.002395;.002671;.003000;13;982
2.06;248;1;0;40;256;2;1;0;12;10000;10000;10000;100000;0;0;2;.000459;NA;.000757;.002478;.002850;.003250;13;985
1.94;248;1;0;40;256;2;1;0;12;10000;10000;10000;100000;0;0;2;.000574;NA;.000777;.002438;.002700;.003250;12;1020
1.96;249;1;0;40;256;2;1;0;12;10000;10000;8000;100000;0;0;2;.000610;NA;.000853;.003009;.003429;.004000;12;917
2.11;249;1;0;40;256;2;1;0;12;10000;10000;8000;100000;0;0;2;.000314;NA;.000753;.002879;.003337;.003750;12;878
1.90;249;1;0;40;256;2;1;0;12;10000;10000;8000;100000;0;0;2;.000408;NA;.000809;.003103;.003522;.003750;12;924
1.91;248;1;0;40;256;2;1;0;12;10000;10000;6000;100000;0;0;2;.000460;NA;.000955;.004114;.004591;.005000;12;801
2.06;248;1;0;40;256;2;1;0;12;10000;10000;6000;100000;0;0;2;.000182;NA;.000939;.004201;.004624;.004750;12;831
2.03;248;1;0;40;256;2;1;0;12;10000;10000;6000;100000;0;0;2;.000579;NA;.000952;.004237;.004560;.005000;13;830
2.06;249;1;0;40;256;2;1;0;12;10000;10000;4000;100000;0;0;2;.000409;NA;.001067;.005884;.006842;.007000;12;644
2.08;249;1;0;40;256;2;1;0;12;10000;10000;4000;100000;0;0;2;.000416;NA;.001180;.005922;.006722;.007000;13;720
2.05;249;1;0;40;256;2;1;0;12;10000;10000;4000;100000;0;0;2;.000438;NA;.001060;.005789;.006851;.007250;14;625
1.82;249;1;0;40;256;2;1;0;12;10000;10000;2000;100000;0;0;2;.000330;NA;.001259;.012034;.013305;.013500;12;393
2.06;248;1;0;40;256;2;1;0;12;10000;10000;2000;100000;0;0;2;.000596;NA;.001272;.012232;.013247;.013750;12;392
1.96;248;1;0;40;256;2;1;0;12;10000;10000;2000;100000;0;0;2;.000319;NA;.001408;.012157;.013138;.013500;12;444
2.11;249;1;0;40;256;2;1;0;12;10000;10000;1000;100000;0;0;2;.000605;NA;.001375;.023308;.029230;.029500;12;197
1.92;249;1;0;40;256;2;1;0;12;10000;10000;1000;100000;0;0;2;.000190;NA;.001484;.022462;.025921;.026250;12;240
2.00;248;1;0;40;256;2;1;0;12;10000;10000;1000;100000;0;0;2;.000295;NA;.001433;.021600;.026298;.026500;12;228
