comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;latencies(ms);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.01;3;1;0;4;256;404;1;0;5;10000;10000;4;1000;0;1;2;.000918;NA;.000120;.010626;.010820;.011666;4;42
0.03;3;1;0;4;256;404;1;0;5;10000;10000;4;10000;0;1;2;.000722;NA;.000316;.012996;.013678;.014583;6;69
0.02;3;1;0;4;256;404;1;0;5;10000;10000;4;100000;0;1;2;.000733;NA;.001777;.014867;.015335;.016250;33;289
0.01;3;1;0;4;256;404;1;0;5;10000;10000;4;1000000;0;1;2;.001609;NA;.015129;.024695;.025211;.026666;262;1403
0.02;3;1;0;4;256;404;1;0;5;10000;10000;4;10;0;1;2;.000794;NA;.000089;.010677;.010803;.011666;3;37
0.02;3;1;0;4;256;404;1;0;5;10000;10000;4;100;0;1;2;.000740;NA;.000091;.010683;.010801;.011666;3;37
0.02;3;1;0;4;256;404;1;0;5;10000;10000;4;1000;0;1;2;.000708;NA;.000122;.010693;.010818;.011666;4;43
0.01;3;1;0;4;256;404;1;0;5;10000;10000;4;10000;0;1;2;.000800;NA;.000312;.012968;.013663;.014583;6;68
0.01;3;1;0;4;256;404;1;0;5;10000;10000;4;100000;0;1;2;.000758;NA;.002163;.014886;.015584;.016250;31;338
0.02;3;1;0;4;256;404;1;0;5;10000;10000;4;1000000;0;1;2;.001492;NA;.015091;.024266;.024945;.026250;262;1415
0.02;3;1;0;4;256;404;1;0;5;10000;10000;8;10;0;1;2;.001088;NA;.000147;.021655;.022060;.023333;3;25
0.03;3;1;0;4;256;404;1;0;5;10000;10000;8;100;0;1;2;.001514;NA;.000166;.021360;.021558;.023333;3;26
0.02;3;1;0;4;256;404;1;0;5;10000;10000;8;1000;0;1;2;.001327;NA;.000194;.021417;.021569;.022916;4;30
0.03;3;1;0;4;256;404;1;0;5;10000;10000;8;10000;0;1;2;.001585;NA;.000439;.026132;.027115;.028750;6;45
0.01;3;1;0;4;256;404;1;0;5;10000;10000;8;100000;0;1;2;.001211;NA;.002273;.029184;.029953;.031250;33;186
0.01;3;1;0;4;256;404;1;0;5;10000;10000;8;1000000;0;1;2;.002178;NA;.014794;.044434;.046508;.048750;262;751
0.02;3;1;0;4;256;404;1;0;5;10000;10000;8;10;0;1;2;.001522;NA;.000151;.021324;.021566;.023333;3;26
0.02;3;1;0;4;256;404;1;0;5;10000;10000;8;100;0;1;2;.001602;NA;.000156;.021148;.021546;.023333;5;26
0.01;3;1;0;4;256;404;1;0;5;10000;10000;8;1000;0;1;2;.001615;NA;.000202;.021730;.021857;.023750;4;30
0.02;3;1;0;4;256;404;1;0;5;10000;10000;8;10000;0;1;2;.001590;NA;.000427;.025816;.027130;.028750;6;43
0.01;3;1;0;4;256;404;1;0;5;10000;10000;8;100000;0;1;2;.001604;NA;.002148;.029034;.029891;.031666;31;174
0.01;3;1;0;4;256;404;1;0;5;10000;10000;8;1000000;0;1;2;.001913;NA;.014594;.044669;.046496;.048333;264;743
0.02;3;1;0;4;256;404;1;0;5;10000;10000;8;10;0;1;2;.001242;NA;.000124;.020841;.022072;41.666666;3;0
