comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.45          212                1                  0    35       512       2         1         0         3         0         0         1000000     0           0           .000127      NA          .003683           .018400             .018400            .023428              125           577
1.60          213                1                  0    35       512       2         1         0         4         0         0         1000000     0           0           .000196      NA          .005961           .033009             .033009            .044857              187           485
1.45          212                1                  0    35       512       2         1         0         5         0         0         1000000     0           0           .000116      NA          .005170           .018717             .018717            .024000              186           777
1.54          211                1                  0    35       512       2         1         0         6         0         0         1000000     0           0           .000002      NA          .001186           .001171             .001171            .001714              65            2480
1.57          212                1                  0    40       512       2         1         0         1         0         0         1000000     0           0           .000232      NA          .012165           .023637             .023637            .026250              373           1895
1.69          213                1                  0    40       512       2         1         0         2         0         0         1000000     0           0           .000186      NA          .006759           .020622             .020622            .024250              248           1156
1.46          213                1                  0    40       512       2         1         0         3         0         0         1000000     0           0           .000114      NA          .003563           .017387             .017387            .023000              125           648
1.38          213                1                  0    40       512       2         1         0         4         0         0         1000000     0           0           .000182      NA          .005698           .035041             .035041            .044750              187           531
1.58          211                1                  0    40       512       2         1         0         5         0         0         1000000     0           0           .000105      NA          .004932           .018520             .018520            .024000              186           847
1.30          213                1                  0    40       512       2         1         0         6         0         0         1000000     0           0           .000001      NA          .001166           .001153             .001153            .001750              64            2821
