comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
2.24;282;1;0;1;32;14;1;0;9;10000;10000;250;30000;0;0;16;.011017;NA;2.246365;2.279677;2.279673;2.290000;4;98
2.22;282;1;0;1;32;14;1;0;9;10000;10000;250;30000;0;0;16;.006153;NA;2.304543;2.302741;2.302735;2.310000;4;99
2.20;283;1;0;1;32;14;1;0;9;10000;10000;250;30000;0;0;16;.006168;NA;2.304640;2.303094;2.303084;2.310000;4;99
2.24;282;1;0;1;32;14;1;0;9;10000;10000;250;30000;0;0;16;.016293;NA;2.234741;2.295180;2.295175;2.310000;4;96
2.23;281;1;0;1;32;14;1;0;9;10000;10000;250;30000;0;0;16;.004675;NA;2.245194;2.298042;2.298036;2.300000;4;97
2.23;283;1;0;1;32;14;1;0;9;10000;10000;100;30000;0;0;16;.006235;NA;2.305230;2.303651;2.303645;2.310000;4;99
2.27;282;1;0;1;32;14;1;0;9;10000;10000;100;30000;0;0;16;.005808;NA;2.242646;2.314665;2.314660;2.320000;4;96
2.27;283;1;0;1;32;14;1;0;9;10000;10000;100;30000;0;0;16;.006189;NA;2.305121;2.304084;2.304074;2.310000;4;99
2.27;281;1;0;1;32;14;1;0;9;10000;10000;100;30000;0;0;16;.011216;NA;2.268076;2.290855;2.290851;2.300000;4;98
2.24;282;1;0;1;32;14;1;0;9;10000;10000;100;30000;0;0;16;.011271;NA;2.274662;2.320519;2.320512;2.330000;4;97
2.18;282;1;0;1;32;14;1;0;9;10000;10000;100;30000;0;0;16;.016240;NA;2.220654;2.293348;2.293344;2.310000;4;96
