comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    1        256       2         1         0         3         0         1000      1000000     0           2           .000054      NA          .004810           .005823             .005823            .008333              156           1090
0.02          3                  1                  0    1        256       2         1         0         3         50        0         1000000     0           2           .000095      NA          .007625           .009232             .009232            .013333              166           1085
0.02          3                  1                  0    1        256       2         1         0         3         50        50        1000000     0           2           .000183      NA          .014001           .006094             .006094            .008333              171           3190
0.02          3                  1                  0    1        256       2         1         0         3         50        100       1000000     0           2           .000152      NA          .011540           .005485             .005485            .007222              168           2977
0.02          3                  1                  0    1        256       2         1         0         3         50        200       1000000     0           2           .000131      NA          .009865           .004980             .004980            .006666              167           2806
0.02          3                  1                  0    1        256       2         1         0         3         50        1000      1000000     0           2           .000127      NA          .008150           .004879             .004879            .006666              166           2356
0.02          3                  1                  0    1        256       2         1         0         3         100       0         1000000     0           2           .000071      NA          .006510           .008056             .008056            .012777              161           984
0.02          3                  1                  0    1        256       2         1         0         3         100       50        1000000     0           2           .000149      NA          .013177           .005885             .005885            .007777              166           3257
0.01          3                  1                  0    1        256       2         1         0         3         100       100       1000000     0           2           .000134      NA          .010778           .005314             .005314            .007222              165           2926
0.02          3                  1                  0    1        256       2         1         0         3         100       200       1000000     0           2           .000118      NA          .008943           .004769             .004769            .006666              162           2581
0.02          3                  1                  0    1        256       2         1         0         3         100       1000      1000000     0           2           .000097      NA          .008464           .004619             .004619            .006666              161           2389
0.02          3                  1                  0    1        256       2         1         0         3         200       0         1000000     0           2           .000067      NA          .005296           .007276             .007276            .010555              159           966
0.02          3                  1                  0    1        256       2         1         0         3         200       50        1000000     0           2           .000149      NA          .012416           .005848             .005848            .008333              163           2781
0.02          3                  1                  0    1        256       2         1         0         3         200       100       1000000     0           2           .000135      NA          .010578           .005355             .005355            .007222              161           2762
0.02          3                  1                  0    1        256       2         1         0         3         200       200       1000000     0           2           .000112      NA          .008980           .004659             .004659            .006111              160           2731
0.02          3                  1                  0    1        256       2         1         0         3         200       1000      1000000     0           2           .000104      NA          .007812           .004291             .004291            .005555              160           2590
0.02          3                  1                  0    1        256       2         1         0         3         1000      0         1000000     0           2           .000055      NA          .005094           .006647             .006647            .009444              157           1051
0.02          3                  1                  0    1        256       2         1         0         3         1000      50        1000000     0           2           .000166      NA          .012853           .006060             .006060            .008333              161           2872
0.02          3                  1                  0    1        256       2         1         0         3         1000      100       1000000     0           2           .000130      NA          .010320           .005175             .005175            .007222              159           2629
0.02          3                  1                  0    1        256       2         1         0         3         1000      200       1000000     0           2           .000107      NA          .009265           .004791             .004791            .007222              158           2530
0.01          3                  1                  0    1        256       2         1         0         3         1000      1000      1000000     0           2           .000088      NA          .007102           .004057             .004057            .005555              157           2353
0.02          3                  1                  0    1        256       2         1         0         5         0         0         1000000     0           2           .000021      NA          .003678           .007335             .007335            .010555              125           670
0.02          3                  1                  0    1        256       2         1         0         5         0         50        1000000     0           2           .000120      NA          .011229           .010073             .010073            .013333              130           1577
0.02          3                  1                  0    1        256       2         1         0         5         0         100       1000000     0           2           .000100      NA          .008907           .008321             .008321            .010555              132           1577
0.02          3                  1                  0    1        256       2         1         0         5         0         200       1000000     0           2           .000066      NA          .006934           .006915             .006915            .009444              127           1352
0.02          3                  1                  0    1        256       2         1         0         5         0         1000      1000000     0           2           .000057      NA          .005077           .006126             .006126            .008888              126           1069
0.02          3                  1                  0    1        256       2         1         0         5         50        0         1000000     0           2           .000089      NA          .007731           .009658             .009658            .013333              135           1105
0.02          3                  1                  0    1        256       2         1         0         5         50        50        1000000     0           2           .000184      NA          .013900           .005956             .005956            .007777              140           3240
0.02          3                  1                  0    1        256       2         1         0         5         50        100       1000000     0           2           .000166      NA          .011941           .005348             .005348            .007222              138           3046
0.02          3                  1                  0    1        256       2         1         0         5         50        200       1000000     0           2           .000144      NA          .009863           .004887             .004887            .006666              137           2773
0.02          3                  1                  0    1        256       2         1         0         5         50        1000      1000000     0           2           .000142      NA          .008619           .004794             .004794            .006666              135           2497
0.02          3                  1                  0    1        256       2         1         0         5         100       0         1000000     0           2           .000082      NA          .007426           .008485             .008484            .012222              130           1124
0.02          3                  1                  0    1        256       2         1         0         5         100       50        1000000     0           2           .000181      NA          .012494           .005868             .005868            .008333              137           2819
0.02          3                  1                  0    1        256       2         1         0         5         100       100       1000000     0           2           .000160      NA          .011142           .005473             .005473            .007222              133           2864
0.02          3                  1                  0    1        256       2         1         0         5         100       200       1000000     0           2           .000132      NA          .009494           .004670             .004670            .006666              131           2770
0.02          3                  1                  0    1        256       2         1         0         5         100       1000      1000000     0           2           .000124      NA          .007902           .004526             .004526            .006666              130           2400
0.02          3                  1                  0    1        256       2         1         0         5         200       0         1000000     0           2           .000076      NA          .006331           .007654             .007654            .010555              129           1159
0.02          3                  1                  0    1        256       2         1         0         5         200       50        1000000     0           2           .000158      NA          .012566           .005870             .005870            .007777              133           2994
0.02          3                  1                  0    1        256       2         1         0         5         200       100       1000000     0           2           .000138      NA          .010889           .005190             .005190            .007222              130           2998
0.02          3                  1                  0    1        256       2         1         0         5         200       200       1000000     0           2           .000135      NA          .009417           .004646             .004646            .006666              129           2752
0.02          3                  1                  0    1        256       2         1         0         5         200       1000      1000000     0           2           .000127      NA          .007875           .004163             .004163            .006111              128           2551
0.02          3                  1                  0    1        256       2         1         0         5         1000      0         1000000     0           2           .000063      NA          .004235           .006330             .006330            .008888              127           948
0.02          3                  1                  0    1        256       2         1         0         5         1000      50        1000000     0           2           .000149      NA          .011893           .005749             .005748            .007777              131           2971
0.02          3                  1                  0    1        256       2         1         0         5         1000      100       1000000     0           2           .000125      NA          .010757           .005308             .005308            .007777              130           2543
0.02          3                  1                  0    1        256       2         1         0         5         1000      200       1000000     0           2           .000114      NA          .008698           .004528             .004528            .006111              127           2690
0.02          3                  1                  0    1        256       2         1         0         5         1000      1000      1000000     0           2           .000119      NA          .006612           .004131             .004131            .005555              127           2212
0.02          3                  1                  0    5        256       2         1         0         2         0         0         1000000     0           2           0            NA          .001991           .005455             .005455            .006333              128           2841
0.02          3                  1                  0    5        256       2         1         0         2         0         50        1000000     0           2           .000045      NA          .002424           .005630             .005630            .006888              129           3295
0.02          3                  1                  0    5        256       2         1         0         2         0         100       1000000     0           2           .000030      NA          .002244           .005409             .005409            .006444              128           3263
0.02          3                  1                  0    5        256       2         1         0         2         0         200       1000000     0           2           .000028      NA          .002086           .004980             .004980            .006111              127           3606
0.02          3                  1                  0    5        256       2         1         0         2         0         1000      1000000     0           2           .000022      NA          .002016           .005172             .005172            .006222              126           3145
0.02          3                  1                  0    5        256       2         1         0         2         50        0         1000000     0           2           .000037      NA          .002554           .005150             .005150            .006333              130           4004
0.02          3                  1                  0    5        256       2         1         0         2         50        50        1000000     0           2           .000070      NA          .003121           .005298             .005298            .007000              135           4734
0.02          3                  1                  0    5        256       2         1         0         2         50        100       1000000     0           2           .000061      NA          .002910           .005332             .005332            .006888              133           4668
0.02          3                  1                  0    5        256       2         1         0         2         50        200       1000000     0           2           .000054      NA          .002874           .005316             .005316            .006888              131           4618
0.02          3                  1                  0    5        256       2         1         0         2         50        1000      1000000     0           2           .000056      NA          .002798           .005372             .005372            .007000              130           4504
0.02          3                  1                  0    5        256       2         1         0         2         100       0         1000000     0           2           .000031      NA          .002441           .005143             .005143            .006111              127           4025
0.02          3                  1                  0    5        256       2         1         0         2         100       50        1000000     0           2           .000067      NA          .002965           .005556             .005556            .007444              134           3828
0.01          3                  1                  0    5        256       2         1         0         2         100       100       1000000     0           2           .000060      NA          .002832           .005779             .005779            .007444              130           3895
0.02          3                  1                  0    5        256       2         1         0         2         100       200       1000000     0           2           .000050      NA          .002734           .005431             .005431            .007000              129           3759
0.02          3                  1                  0    5        256       2         1         0         2         100       1000      1000000     0           2           .000049      NA          .002652           .005403             .005403            .006888              128           3925
0.02          3                  1                  0    5        256       2         1         0         2         200       0         1000000     0           2           .000030      NA          .002330           .005088             .005088            .006333              127           3603
0.02          3                  1                  0    5        256       2         1         0         2         200       50        1000000     0           2           .000067      NA          .002924           .005937             .005937            .007777              131           3899
0.02          3                  1                  0    5        256       2         1         0         2         200       100       1000000     0           2           .000056      NA          .002732           .005317             .005317            .007000              129           4269
0.01          3                  1                  0    5        256       2         1         0         2         200       200       1000000     0           2           .000053      NA          .002748           .005334             .005334            .007000              128           4469
0.02          3                  1                  0    5        256       2         1         0         2         200       1000      1000000     0           2           .000047      NA          .002504           .005133             .005133            .006666              127           4138
0.02          3                  1                  0    5        256       2         1         0         2         1000      0         1000000     0           2           .000028      NA          .002216           .005130             .005130            .006222              126           3671
0.02          3                  1                  0    5        256       2         1         0         2         1000      50        1000000     0           2           .000059      NA          .002830           .005330             .005330            .006888              131           4526
0.02          3                  1                  0    5        256       2         1         0         2         1000      100       1000000     0           2           .000046      NA          .002543           .005549             .005549            .007000              128           3799
0.02          3                  1                  0    5        256       2         1         0         2         1000      200       1000000     0           2           .000052      NA          .002447           .005394             .005394            .006888              127           3383
0.01          3                  1                  0    5        256       2         1         0         2         1000      1000      1000000     0           2           .000050      NA          .002389           .005293             .005293            .006777              126           3344
0.02          3                  1                  0    5        256       2         1         0         3         0         0         1000000     0           2           .000005      NA          .001178           .004186             .004186            .005555              156           1967
0.02          3                  1                  0    5        256       2         1         0         3         0         50        1000000     0           2           .000045      NA          .002106           .003922             .003922            .005222              163           3815
0.02          3                  1                  0    5        256       2         1         0         3         0         100       1000000     0           2           .000024      NA          .001787           .003986             .003986            .005444              158           3069
0.02          3                  1                  0    5        256       2         1         0         3         0         200       1000000     0           2           .000017      NA          .001608           .004204             .004204            .005888              157           2558
0.02          3                  1                  0    5        256       2         1         0         3         0         1000      1000000     0           2           .000014      NA          .001409           .004264             .004264            .006000              157           2225
0.01          3                  1                  0    5        256       2         1         0         3         50        0         1000000     0           2           .000021      NA          .001982           .004190             .004190            .005666              165           3364
0.02          3                  1                  0    5        256       2         1         0         3         50        50        1000000     0           2           .000060      NA          .002940           .004542             .004542            .006111              171           5315
0.02          3                  1                  0    5        256       2         1         0         3         50        100       1000000     0           2           .000046      NA          .002731           .004455             .004455            .006000              167           4908
0.02          3                  1                  0    5        256       2         1         0         3         50        200       1000000     0           2           .000044      NA          .002560           .004384             .004384            .005888              167           4351
0.02          3                  1                  0    5        256       2         1         0         3         50        1000      1000000     0           2           .000038      NA          .002367           .004330             .004330            .006000              166           4224
0.02          3                  1                  0    5        256       2         1         0         3         100       0         1000000     0           2           .000017      NA          .001845           .004316             .004316            .005888              160           2944
0.02          3                  1                  0    5        256       2         1         0         3         100       50        1000000     0           2           .000053      NA          .002793           .004420             .004420            .006000              166           5030
0.02          3                  1                  0    5        256       2         1         0         3         100       100       1000000     0           2           .000038      NA          .002608           .004469             .004469            .006111              162           4393
0.02          3                  1                  0    5        256       2         1         0         3         100       200       1000000     0           2           .000039      NA          .002443           .004352             .004352            .006000              161           4394
0.02          3                  1                  0    5        256       2         1         0         3         100       1000      1000000     0           2           .000036      NA          .002169           .004275             .004275            .005888              160           4015
0.02          3                  1                  0    5        256       2         1         0         3         200       0         1000000     0           2           .000015      NA          .001712           .004253             .004253            .005666              159           2923
0.02          3                  1                  0    5        256       2         1         0         3         200       50        1000000     0           2           .000057      NA          .002846           .004245             .004245            .006000              163           5251
0.02          3                  1                  0    5        256       2         1         0         3         200       100       1000000     0           2           .000041      NA          .002430           .004515             .004515            .006222              161           4143
0.02          3                  1                  0    5        256       2         1         0         3         200       200       1000000     0           2           .000034      NA          .002285           .004516             .004516            .006222              159           3497
0.02          3                  1                  0    5        256       2         1         0         3         200       1000      1000000     0           2           .000034      NA          .002091           .004447             .004447            .006444              160           3152
0.02          3                  1                  0    5        256       2         1         0         3         1000      0         1000000     0           2           .000013      NA          .001480           .004273             .004273            .005666              157           2516
0.02          3                  1                  0    5        256       2         1         0         3         1000      50        1000000     0           2           .000056      NA          .002471           .004319             .004319            .006000              160           4550
0.02          3                  1                  0    5        256       2         1         0         3         1000      100       1000000     0           2           .000038      NA          .002276           .004503             .004503            .006111              159           4057
0.02          3                  1                  0    5        256       2         1         0         3         1000      200       1000000     0           2           .000035      NA          .002023           .004530             .004530            .006444              157           3367
0.02          3                  1                  0    5        256       2         1         0         3         1000      1000      1000000     0           2           .000030      NA          .001916           .004520             .004520            .006444              156           3339
0.02          3                  1                  0    5        256       2         1         0         5         0         0         1000000     0           2           .000005      NA          .001411           .004412             .004412            .005666              126           2282
0.02          3                  1                  0    5        256       2         1         0         5         0         50        1000000     0           2           .000047      NA          .002102           .004289             .004289            .005666              129           3528
0.02          3                  1                  0    5        256       2         1         0         5         0         100       1000000     0           2           .000021      NA          .001930           .004087             .004087            .005777              128           3191
0.02          3                  1                  0    5        256       2         1         0         5         0         200       1000000     0           2           .000017      NA          .001674           .004118             .004118            .005444              127           2909
0.02          3                  1                  0    5        256       2         1         0         5         0         1000      1000000     0           2           .000013      NA          .001582           .003927             .003927            .005222              126           2887
0.02          3                  1                  0    5        256       2         1         0         5         50        0         1000000     0           2           .000020      NA          .002033           .004204             .004204            .005444              134           3650
0.02          3                  1                  0    5        256       2         1         0         5         50        50        1000000     0           2           .000063      NA          .002922           .004408             .004408            .006000              139           5304
0.02          3                  1                  0    5        256       2         1         0         5         50        100       1000000     0           2           .000044      NA          .002889           .004424             .004424            .006000              137           5207
0.02          3                  1                  0    5        256       2         1         0         5         50        200       1000000     0           2           .000037      NA          .002651           .004404             .004404            .005666              136           4817
0.02          3                  1                  0    5        256       2         1         0         5         50        1000      1000000     0           2           .000034      NA          .002405           .004412             .004412            .006222              134           4313
0.02          3                  1                  0    5        256       2         1         0         5         100       0         1000000     0           2           .000017      NA          .001874           .004181             .004181            .005666              130           3229
0.02          3                  1                  0    5        256       2         1         0         5         100       50        1000000     0           2           .000052      NA          .002733           .004391             .004391            .005777              134           5057
0.01          3                  1                  0    5        256       2         1         0         5         100       100       1000000     0           2           .000038      NA          .002543           .004313             .004313            .005777              132           4631
0.01          3                  1                  0    5        256       2         1         0         5         100       200       1000000     0           2           .000034      NA          .002293           .004408             .004408            .006000              131           3958
0.02          3                  1                  0    5        256       2         1         0         5         100       1000      1000000     0           2           .000033      NA          .002277           .004357             .004357            .006111              131           4112
0.02          3                  1                  0    5        256       2         1         0         5         200       0         1000000     0           2           .000015      NA          .001739           .004179             .004179            .005333              127           3156
0.02          3                  1                  0    5        256       2         1         0         5         200       50        1000000     0           2           .000050      NA          .002576           .004410             .004410            .006111              132           4364
0.02          3                  1                  0    5        256       2         1         0         5         200       100       1000000     0           2           .000037      NA          .002356           .004569             .004569            .006444              131           3863
0.02          3                  1                  0    5        256       2         1         0         5         200       200       1000000     0           2           .000030      NA          .002202           .004251             .004251            .005888              130           3820
0.02          3                  1                  0    5        256       2         1         0         5         200       1000      1000000     0           2           .000031      NA          .002033           .004175             .004175            .005666              127           3925
0.02          3                  1                  0    5        256       2         1         0         5         1000      0         1000000     0           2           .000014      NA          .001608           .004300             .004300            .006777              126           2320
0.01          3                  1                  0    5        256       2         1         0         5         1000      50        1000000     0           2           .000050      NA          .002465           .004519             .004519            .006333              134           3799
0.01          3                  1                  0    5        256       2         1         0         5         1000      100       1000000     0           2           .000034      NA          .002275           .004363             .004363            .005777              127           3815
0.02          3                  1                  0    5        256       2         1         0         5         1000      200       1000000     0           2           .000032      NA          .002090           .004307             .004307            .005555              126           3882
0.02          3                  1                  0    5        256       2         1         0         5         1000      1000      1000000     0           2           .000028      NA          .001973           .004195             .004195            .005666              125           3839
0.02          3                  1                  0    7        256       2         1         0         2         0         0         1000000     0           2           0            NA          .001513           .005471             .005471            .006428              126           2987
0.02          3                  1                  0    7        256       2         1         0         2         0         50        1000000     0           2           .000029      NA          .001976           .005513             .005513            .006587              131           3995
0.02          3                  1                  0    7        256       2         1         0         2         0         100       1000000     0           2           .000020      NA          .001771           .005736             .005736            .006666              128           3461
0.02          3                  1                  0    7        256       2         1         0         2         0         200       1000000     0           2           .000017      NA          .001768           .005311             .005311            .006269              127           3847
0.02          3                  1                  0    7        256       2         1         0         2         0         1000      1000000     0           2           .000015      NA          .001686           .005705             .005705            .006666              126           3296
0.01          3                  1                  0    7        256       2         1         0         2         50        0         1000000     0           2           .000022      NA          .002006           .005157             .005157            .006349              129           4441
0.02          3                  1                  0    7        256       2         1         0         2         50        50        1000000     0           2           .000047      NA          .002432           .005210             .005210            .006666              139           5587
0.02          3                  1                  0    7        256       2         1         0         2         50        100       1000000     0           2           .000038      NA          .002277           .005363             .005363            .006984              132           4874
0.02          3                  1                  0    7        256       2         1         0         2         50        200       1000000     0           2           .000037      NA          .002304           .005706             .005706            .009444              133           3817
0.02          3                  1                  0    7        256       2         1         0         2         50        1000      1000000     0           2           .000036      NA          .002190           .005510             .005510            .009444              130           3601
0.02          3                  1                  0    7        256       2         1         0         2         100       0         1000000     0           2           .000020      NA          .001956           .005231             .005231            .006190              127           4463
0.02          3                  1                  0    7        256       2         1         0         2         100       50        1000000     0           2           .000044      NA          .002293           .005384             .005384            .006825              136           5163
0.02          3                  1                  0    7        256       2         1         0         2         100       100       1000000     0           2           .000033      NA          .002188           .006089             .006089            .007698              130           4166
0.02          3                  1                  0    7        256       2         1         0         2         100       200       1000000     0           2           .000036      NA          .002142           .005443             .005443            .009126              129           3697
0.02          3                  1                  0    7        256       2         1         0         2         100       1000      1000000     0           2           .000036      NA          .002126           .005502             .005502            .009047              128           3709
0.02          3                  1                  0    7        256       2         1         0         2         200       0         1000000     0           2           .000019      NA          .001759           .005141             .005141            .006190              127           3998
0.02          3                  1                  0    7        256       2         1         0         2         200       50        1000000     0           2           .000047      NA          .002310           .005867             .005867            .007619              131           4851
0.02          3                  1                  0    7        256       2         1         0         2         200       100       1000000     0           2           .000037      NA          .002162           .005459             .005459            .006904              130           4904
0.02          3                  1                  0    7        256       2         1         0         2         200       200       1000000     0           2           .000036      NA          .002069           .005550             .005550            .006984              131           4600
0.02          3                  1                  0    7        256       2         1         0         2         200       1000      1000000     0           2           .000033      NA          .001956           .005622             .005622            .009047              127           3033
0.02          3                  1                  0    7        256       2         1         0         2         1000      0         1000000     0           2           .000017      NA          .001603           .005328             .005328            .021746              126           1106
0.01          3                  1                  0    7        256       2         1         0         2         1000      50        1000000     0           2           .000041      NA          .002147           .005641             .005641            .007539              130           4135
0.01          3                  1                  0    7        256       2         1         0         2         1000      100       1000000     0           2           .000037      NA          .002130           .005978             .005978            .009523              128           3359
0.02          3                  1                  0    7        256       2         1         0         2         1000      200       1000000     0           2           .000033      NA          .002040           .005846             .005846            .009206              128           3267
0.02          3                  1                  0    7        256       2         1         0         2         1000      1000      1000000     0           2           .000033      NA          .001958           .005702             .005701            .007301              126           3758
0.02          3                  1                  0    7        256       2         1         0         3         0         0         1000000     0           2           .000004      NA          .001063           .004416             .004416            .006031              156           2268
0.02          3                  1                  0    7        256       2         1         0         3         0         50        1000000     0           2           .000032      NA          .001542           .004209             .004209            .005952              160           3444
0.02          3                  1                  0    7        256       2         1         0         3         0         100       1000000     0           2           .000014      NA          .001369           .004316             .004316            .005952              159           3034
0.02          3                  1                  0    7        256       2         1         0         3         0         200       1000000     0           2           .000011      NA          .001211           .004088             .004088            .005714              157           2805
0.02          3                  1                  0    7        256       2         1         0         3         0         1000      1000000     0           2           .000009      NA          .001171           .004205             .004205            .006031              156           2543
0.02          3                  1                  0    7        256       2         1         0         3         50        0         1000000     0           2           .000017      NA          .001510           .004270             .004270            .005555              165           3707
0.02          3                  1                  0    7        256       2         1         0         3         50        50        1000000     0           2           .000040      NA          .002379           .004744             .004744            .006428              171           5604
0.02          3                  1                  0    7        256       2         1         0         3         50        100       1000000     0           2           .000025      NA          .002208           .004537             .004537            .006111              167           5521
0.02          3                  1                  0    7        256       2         1         0         3         50        200       1000000     0           2           .000023      NA          .001970           .004467             .004467            .005952              167           5018
0.02          3                  1                  0    7        256       2         1         0         3         50        1000      1000000     0           2           .000019      NA          .001810           .004465             .004465            .006111              165           4594
0.02          3                  1                  0    7        256       2         1         0         3         100       0         1000000     0           2           .000012      NA          .001439           .004450             .004450            .006031              160           3306
0.02          3                  1                  0    7        256       2         1         0         3         100       50        1000000     0           2           .000035      NA          .002180           .004462             .004462            .006111              165           5584
0.02          3                  1                  0    7        256       2         1         0         3         100       100       1000000     0           2           .000022      NA          .002130           .004447             .004447            .006031              163           5514
0.02          3                  1                  0    7        256       2         1         0         3         100       200       1000000     0           2           .000019      NA          .001826           .004402             .004402            .005952              161           4405
0.02          3                  1                  0    7        256       2         1         0         3         100       1000      1000000     0           2           .000018      NA          .001725           .004437             .004437            .005952              161           4409
0.02          3                  1                  0    7        256       2         1         0         3         200       0         1000000     0           2           .000011      NA          .001324           .004308             .004308            .005793              159           3074
0.02          3                  1                  0    7        256       2         1         0         3         200       50        1000000     0           2           .000032      NA          .002198           .004530             .004530            .006111              162           5563
0.02          3                  1                  0    7        256       2         1         0         3         200       100       1000000     0           2           .000020      NA          .001920           .004738             .004738            .006825              160           3835
0.02          3                  1                  0    7        256       2         1         0         3         200       200       1000000     0           2           .000018      NA          .001716           .004760             .004760            .006507              160           3601
0.02          3                  1                  0    7        256       2         1         0         3         200       1000      1000000     0           2           .000016      NA          .001598           .004373             .004373            .005952              159           4315
0.02          3                  1                  0    7        256       2         1         0         3         1000      0         1000000     0           2           .000009      NA          .001297           .004396             .004396            .005476              156           3171
0.01          3                  1                  0    7        256       2         1         0         3         1000      50        1000000     0           2           .000032      NA          .001975           .004634             .004634            .006349              160           4267
0.02          3                  1                  0    7        256       2         1         0         3         1000      100       1000000     0           2           .000019      NA          .001765           .004680             .004680            .006428              158           3714
0.02          3                  1                  0    7        256       2         1         0         3         1000      200       1000000     0           2           .000017      NA          .001611           .004708             .004708            .006587              157           3369
0.02          3                  1                  0    7        256       2         1         0         3         1000      1000      1000000     0           2           .000016      NA          .001492           .004446             .004446            .005952              156           3689
0.02          3                  1                  0    7        256       2         1         0         5         0         0         1000000     0           2           .000003      NA          .001055           .004328             .004328            .005317              125           2528
0.02          3                  1                  0    7        256       2         1         0         5         0         50        1000000     0           2           .000032      NA          .001541           .004399             .004399            .006111              130           3334
0.02          3                  1                  0    7        256       2         1         0         5         0         100       1000000     0           2           .000015      NA          .001432           .003982             .003982            .009285              128           2048
0.02          3                  1                  0    7        256       2         1         0         5         0         200       1000000     0           2           .000013      NA          .001271           .004069             .004069            .005555              126           3011
0.02          3                  1                  0    7        256       2         1         0         5         0         1000      1000000     0           2           .000012      NA          .001168           .004213             .004213            .005714              127           2702
0.02          3                  1                  0    7        256       2         1         0         5         50        0         1000000     0           2           .000017      NA          .001567           .004175             .004175            .005873              134           3643
0.02          3                  1                  0    7        256       2         1         0         5         50        50        1000000     0           2           .000042      NA          .002223           .004621             .004621            .006349              139           5680
0.02          3                  1                  0    7        256       2         1         0         5         50        100       1000000     0           2           .000028      NA          .002134           .004471             .004471            3.333253             137           9
0.02          3                  1                  0    7        256       2         1         0         5         50        200       1000000     0           2           .000022      NA          .001879           .004474             .004474            .005952              135           4849
0.02          3                  1                  0    7        256       2         1         0         5         50        1000      1000000     0           2           .000021      NA          .002045           .004532             .004532            .005952              134           5158
0.02          3                  1                  0    7        256       2         1         0         5         100       0         1000000     0           2           .000013      NA          .001429           .004231             .004231            .005396              130           3515
0.02          3                  1                  0    7        256       2         1         0         5         100       50        1000000     0           2           .000037      NA          .002169           .004637             .004637            .006269              134           5616
