comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);ssl;threads;datatype;function;optshare;packbool;protocol;rxbuffer;txbuffer;bandwidths(Mbs);input_size;preprocess;splitroles;verifybuffer;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
0.01;3;1;0;4;256;404;1;0;5;10000;10000;10000;10;0;1;2;.000245;NA;.000055;.000119;.000179;.000416;3;500
0.02;3;1;0;4;256;404;1;0;5;10000;10000;10000;100;0;1;2;.000469;NA;.000054;.000167;.000392;.000833;3;404
0.03;3;1;0;4;256;404;1;0;5;10000;10000;10000;1000;0;1;2;.000237;NA;.000074;.000505;.005579;.005833;4;65
0.02;3;1;0;4;256;404;1;0;5;10000;10000;10000;10000;0;1;2;.000269;NA;.000243;.000365;.000469;.000833;6;837
0.03;3;1;0;4;256;404;1;0;5;10000;10000;10000;100000;0;1;2;.000306;NA;.001506;.003193;.004002;.004583;31;868
0.01;3;1;0;4;256;404;1;0;5;10000;10000;10000;1000000;0;1;2;.000844;NA;.014725;.033573;.035199;.035833;250;1011
0.02;3;1;0;4;256;404;1;0;5;10000;10000;1000;10;0;1;2;.000690;NA;.000052;.000153;.000289;.000833;3;296
0.02;3;1;0;4;256;404;1;0;5;10000;10000;1000;100;0;1;2;.000248;NA;.000065;.000131;.000195;.000416;3;517
0.03;3;1;0;4;256;404;1;0;5;10000;10000;1000;1000;0;1;2;.000249;NA;.000078;.000222;.001779;.002083;4;182
0.01;3;1;0;4;256;404;1;0;5;10000;10000;1000;10000;0;1;2;.000478;NA;.000287;.003244;.003587;.004166;6;218
0.02;3;1;0;4;256;404;1;0;5;10000;10000;1000;100000;0;1;2;.000298;NA;.001953;.031091;.034159;.034583;28;146
0.01;3;1;0;4;256;404;1;0;5;10000;10000;1000;1000000;0;1;2;.000850;NA;.015411;.301087;.341455;.342500;250;111
0.03;3;1;0;4;256;404;1;0;5;10000;10000;1000;10;0;1;2;.000158;NA;.000062;.000122;.000179;.000416;3;621
0.02;3;1;0;4;256;404;1;0;5;10000;10000;1000;100;0;1;2;.000247;NA;.000053;.000117;.000201;.000416;3;505
0.03;3;1;0;4;256;404;1;0;5;10000;10000;1000;1000;0;1;2;.000247;NA;.000084;.000739;.005611;.005833;4;69
0.02;3;1;0;4;256;404;1;0;5;10000;10000;1000;10000;0;1;2;.000250;NA;.000254;.003418;.009565;.010000;6;86
0.02;3;1;0;4;256;404;1;0;5;10000;10000;1000;100000;0;1;2;.000712;NA;.001952;.031021;.034374;.035000;29;145
0.01;3;1;0;4;256;404;1;0;5;10000;10000;1000;1000000;0;1;2;.001238;NA;.015284;.295991;.341604;.342500;250;110
0.02;3;1;0;4;256;404;1;0;5;10000;10000;1000;10;0;1;2;.000468;NA;.000052;.000267;.000359;.000833;3;320
0.02;3;1;0;4;256;404;1;0;5;10000;10000;1000;100;0;1;2;.000460;NA;.000066;.000121;.000183;.000833;3;409
0.01;3;1;0;4;256;404;1;0;5;10000;10000;1000;1000;0;1;2;.000246;NA;.000091;.000728;.005478;.005833;4;73
0.02;3;1;0;4;256;404;1;0;5;10000;10000;1000;10000;0;1;2;.000678;NA;.000327;.002949;.003227;.004166;6;245
0.02;3;1;0;4;256;404;1;0;5;10000;10000;1000;100000;0;1;2;.000285;NA;.001889;.030259;.034246;.034583;29;142
0.02;3;1;0;4;256;404;1;0;5;10000;10000;1000;1000000;0;1;2;.001114;NA;.014575;.275171;.341648;41.666666;251;0
