comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  ssl  threads  datatype  function  optshare  packbool  protocol  rxbuffer  txbuffer  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
0.02          3                  1                  0    1        512       2         1         0         2         200       0         1000000     0           2           .000174      NA          .013410           .011139             .011139            .013333              249           1839
0.02          3                  1                  0    1        512       2         1         0         2         200       50        1000000     0           2           .000342      NA          .022495           .011729             .011729            .014444              255           3031
0.02          3                  1                  0    1        512       2         1         0         2         200       100       1000000     0           2           .000339      NA          .020071           .010851             .010851            .013333              252           2880
0.02          3                  1                  0    1        512       2         1         0         2         200       200       1000000     0           2           .000346      NA          .017727           .009807             .009807            .012222              252           2805
0.02          3                  1                  0    1        512       2         1         0         2         200       1000      1000000     0           2           .000337      NA          .016761           .009165             .009165            .011666              249           2799
0.02          3                  1                  0    1        512       2         1         0         2         1000      0         1000000     0           2           .000151      NA          .011563           .011233             .011233            .013333              248           1676
0.02          3                  1                  0    1        512       2         1         0         2         1000      50        1000000     0           2           .000323      NA          .021314           .011337             .011337            .013888              255           2923
0.01          3                  1                  0    1        512       2         1         0         2         1000      100       1000000     0           2           .000327      NA          .019542           .010660             .010660            .013333              252           2889
0.02          3                  1                  0    1        512       2         1         0         2         1000      200       1000000     0           2           .000272      NA          .017415           .009872             .009872            .012777              249           2719
0.02          3                  1                  0    1        512       2         1         0         2         1000      1000      1000000     0           2           .000268      NA          .015377           .008914             .008914            .011111              252           2663
0.02          3                  1                  0    1        512       2         1         0         3         0         0         1000000     0           2           .000066      NA          .008575           .013518             .013518            .016666              309           961
0.01          3                  1                  0    1        512       2         1         0         3         0         50        1000000     0           2           .000138      NA          .020916           .016747             .016747            .020555              314           1853
0.02          3                  1                  0    1        512       2         1         0         3         0         100       1000000     0           2           .000101      NA          .015953           .014163             .014163            .016111              312           1794
0.01          3                  1                  0    1        512       2         1         0         3         0         200       1000000     0           2           .000118      NA          .013120           .012384             .012384            .013888              310           1740
0.02          3                  1                  0    1        512       2         1         0         3         0         1000      1000000     0           2           .000105      NA          .010874           .010979             .010979            .012777              309           1600
0.02          3                  1                  0    1        512       2         1         0         3         50        0         1000000     0           2           .000121      NA          .014407           .016829             .016829            .021111              320           1260
0.02          3                  1                  0    1        512       2         1         0         3         50        50        1000000     0           2           .000177      NA          .023728           .012396             .012396            .015000              325           3001
0.02          3                  1                  0    1        512       2         1         0         3         50        100       1000000     0           2           .000144      NA          .020902           .011199             .011199            .013333              322           2880
0.01          3                  1                  0    1        512       2         1         0         3         50        200       1000000     0           2           .000150      NA          .018359           .010149             .010149            .012222              321           2774
0.02          3                  1                  0    1        512       2         1         0         3         50        1000      1000000     0           2           .000137      NA          .016659           .010089             .010089            .012222              320           2527
0.02          3                  1                  0    1        512       2         1         0         3         100       0         1000000     0           2           .000108      NA          .012164           .014884             .014884            .018333              314           1255
0.02          3                  1                  0    1        512       2         1         0         3         100       50        1000000     0           2           .000156      NA          .023306           .012232             .012232            .014444              321           3001
0.02          3                  1                  0    1        512       2         1         0         3         100       100       1000000     0           2           .000131      NA          .020146           .011084             .011084            .013333              317           2821
0.02          3                  1                  0    1        512       2         1         0         3         100       200       1000000     0           2           .000136      NA          .017697           .009957             .009957            .012222              315           2678
0.02          3                  1                  0    1        512       2         1         0         3         100       1000      1000000     0           2           .000132      NA          .015807           .009304             .009304            .011666              314           2595
0.02          3                  1                  0    1        512       2         1         0         3         200       0         1000000     0           2           .000099      NA          .011700           .014041             .014041            .017777              311           1214
0.02          3                  1                  0    1        512       2         1         0         3         200       50        1000000     0           2           .000161      NA          .022370           .012165             .012165            .013888              317           2968
0.02          3                  1                  0    1        512       2         1         0         3         200       100       1000000     0           2           .000144      NA          .019612           .010915             .010915            .013333              314           2829
0.02          3                  1                  0    1        512       2         1         0         3         200       200       1000000     0           2           .000127      NA          .017100           .009859             .009859            .012222              313           2667
0.02          3                  1                  0    1        512       2         1         0         3         200       1000      1000000     0           2           .000114      NA          .014774           .009016             .009016            .011111              312           2488
0.02          3                  1                  0    1        512       2         1         0         3         1000      0         1000000     0           2           .000088      NA          .011086           .012757             .012757            .016666              309           1258
0.01          3                  1                  0    1        512       2         1         0         3         1000      50        1000000     0           2           .000150      NA          .022012           .011720             .011720            .014444              316           2898
0.02          3                  1                  0    1        512       2         1         0         3         1000      100       1000000     0           2           .000133      NA          .019150           .010675             .010675            .013333              312           2799
0.02          3                  1                  0    1        512       2         1         0         3         1000      200       1000000     0           2           .000118      NA          .016816           .009904             .009904            .012777              311           2535
0.01          3                  1                  0    1        512       2         1         0         3         1000      1000      1000000     0           2           .000108      NA          .014047           .008668             .008668            .011111              309           2447
0.01          3                  1                  0    1        512       2         1         0         5         0         0         1000000     0           2           .000072      NA          .008523           .013693             .013693            .016666              247           957
0.02          3                  1                  0    1        512       2         1         0         5         0         50        1000000     0           2           .000150      NA          .020440           .016315             .016315            .019444              253           1946
0.02          3                  1                  0    1        512       2         1         0         5         0         100       1000000     0           2           .000124      NA          .016374           .013865             .013865            .015555              251           1918
0.02          3                  1                  0    1        512       2         1         0         5         0         200       1000000     0           2           .000110      NA          .013194           .012096             .012096            .013888              251           1781
0.02          3                  1                  0    1        512       2         1         0         5         0         1000      1000000     0           2           .000100      NA          .010448           .010685             .010685            .013333              249           1461
0.02          3                  1                  0    1        512       2         1         0         5         50        0         1000000     0           2           .000117      NA          .014825           .017268             .017268            .021666              259           1273
0.02          3                  1                  0    1        512       2         1         0         5         50        50        1000000     0           2           .000172      NA          .024148           .011964             .011964            .014444              264           3174
0.02          3                  1                  0    1        512       2         1         0         5         50        100       1000000     0           2           .000155      NA          .021022           .010729             .010729            .012777              261           3059
0.01          3                  1                  0    1        512       2         1         0         5         50        200       1000000     0           2           .000162      NA          .019179           .009809             .009809            .012222              260           3025
0.02          3                  1                  0    1        512       2         1         0         5         50        1000      1000000     0           2           .000147      NA          .017297           .009444             .009444            .012222              258           2743
0.02          3                  1                  0    1        512       2         1         0         5         100       0         1000000     0           2           .000104      NA          .012104           .014906             .014906            .020000              253           1121
0.01          3                  1                  0    1        512       2         1         0         5         100       50        1000000     0           2           .000161      NA          .022701           .011765             .011765            .014444              260           2994
0.02          3                  1                  0    1        512       2         1         0         5         100       100       1000000     0           2           .000130      NA          .020408           .010798             .010797            .013333              256           2916
0.01          3                  1                  0    1        512       2         1         0         5         100       200       1000000     0           2           .000150      NA          .018168           .009600             .009600            .012222              254           2864
0.02          3                  1                  0    1        512       2         1         0         5         100       1000      1000000     0           2           .000130      NA          .015821           .008731             .008731            .011111              257           2700
0.02          3                  1                  0    1        512       2         1         0         5         200       0         1000000     0           2           .000095      NA          .011501           .014123             .014123            .017777              250           1223
0.02          3                  1                  0    1        512       2         1         0         5         200       50        1000000     0           2           .000158      NA          .022219           .011601             .011601            .013888              256           2973
0.02          3                  1                  0    1        512       2         1         0         5         200       100       1000000     0           2           .000130      NA          .019815           .010722             .010722            .013333              253           2875
0.02          3                  1                  0    1        512       2         1         0         5         200       200       1000000     0           2           .000133      NA          .017198           .009426             .009426            .011666              252           2829
0.02          3                  1                  0    1        512       2         1         0         5         200       1000      1000000     0           2           .000130      NA          .014804           .008315             .008315            .010555              251           2668
0.02          3                  1                  0    1        512       2         1         0         5         1000      0         1000000     0           2           .000089      NA          .010474           .012654             .012654            .016666              248           1200
0.02          3                  1                  0    1        512       2         1         0         5         1000      50        1000000     0           2           .000171      NA          .021742           .011640             .011640            .013888              255           2894
0.02          3                  1                  0    1        512       2         1         0         5         1000      100       1000000     0           2           .000133      NA          .019112           .010537             .010537            .012777              252           2831
0.02          3                  1                  0    1        512       2         1         0         5         1000      200       1000000     0           2           .000133      NA          .016498           .009529             .009529            .012222              251           2609
0.02          3                  1                  0    1        512       2         1         0         5         1000      1000      1000000     0           2           .000119      NA          .013835           .008246             .008246            .010555              248           2493
0.02          3                  1                  0    5        512       2         1         0         2         0         0         1000000     0           2           0            NA          .003689           .009682             .009682            .010888              247           3080
0.01          3                  1                  0    5        512       2         1         0         2         0         50        1000000     0           2           .000051      NA          .006244           .012303             .012303            .014111              253           4143
0.02          3                  1                  0    5        512       2         1         0         2         0         100       1000000     0           2           .000042      NA          .005416           .010289             .010289            .011666              249           4634
0.02          3                  1                  0    5        512       2         1         0         2         0         200       1000000     0           2           .000039      NA          .004774           .009208             .009208            .010444              249           4580
0.02          3                  1                  0    5        512       2         1         0         2         0         1000      1000000     0           2           .000036      NA          .004353           .008411             .008411            .009555              248           4567
0.02          3                  1                  0    5        512       2         1         0         2         50        0         1000000     0           2           .000048      NA          .004539           .009895             .009895            .011333              252           3839
0.01          3                  1                  0    5        512       2         1         0         2         50        50        1000000     0           2           .000092      NA          .006894           .013273             .013273            .015888              258           4614
0.01          3                  1                  0    5        512       2         1         0         2         50        100       1000000     0           2           .000086      NA          .005732           .010986             .010986            .013666              255           4602
0.02          3                  1                  0    5        512       2         1         0         2         50        200       1000000     0           2           .000085      NA          .004991           .009631             .009631            .012000              256           4558
0.01          3                  1                  0    5        512       2         1         0         2         50        1000      1000000     0           2           .000082      NA          .004593           .008890             .008890            .011111              252           4588
0.02          3                  1                  0    5        512       2         1         0         2         100       0         1000000     0           2           .000043      NA          .004204           .009730             .009730            .011222              250           3519
0.01          3                  1                  0    5        512       2         1         0         2         100       50        1000000     0           2           .000086      NA          .006334           .012815             .012815            .015555              255           3902
0.01          3                  1                  0    5        512       2         1         0         2         100       100       1000000     0           2           .000080      NA          .005595           .010941             .010941            .013555              252           4519
0.01          3                  1                  0    5        512       2         1         0         2         100       200       1000000     0           2           .000080      NA          .004879           .009455             .009455            .011666              251           4576
0.01          3                  1                  0    5        512       2         1         0         2         100       1000      1000000     0           2           .000078      NA          .004505           .008823             .008823            .010888              250           4526
0.02          3                  1                  0    5        512       2         1         0         2         200       0         1000000     0           2           .000041      NA          .003921           .009658             .009658            .011222              248           3347
0.02          3                  1                  0    5        512       2         1         0         2         200       50        1000000     0           2           .000095      NA          .006623           .012970             .012970            .015444              254           4540
0.01          2                  1                  0    5        512       2         1         0         2         200       100       1000000     0           2           .000078      NA          .005525           .010639             .010639            .013222              251           4607
0.02          3                  1                  0    5        512       2         1         0         2         200       200       1000000     0           2           .000079      NA          .004748           .009335             .009335            .011666              251           4555
0.01          3                  1                  0    5        512       2         1         0         2         200       1000      1000000     0           2           .000077      NA          .004412           .008641             .008641            .010888              248           4545
0.02          3                  1                  0    5        512       2         1         0         2         1000      0         1000000     0           2           .000038      NA          .003721           .009627             .009626            .011000              251           3210
0.02          3                  1                  0    5        512       2         1         0         2         1000      50        1000000     0           2           .000095      NA          .006587           .012681             .012681            .015333              254           4580
0.02          3                  1                  0    5        512       2         1         0         2         1000      100       1000000     0           2           .000079      NA          .005568           .010711             .010711            .013333              251           4609
0.02          3                  1                  0    5        512       2         1         0         2         1000      200       1000000     0           2           .000080      NA          .004747           .009265             .009265            .011666              249           4565
0.02          3                  1                  0    5        512       2         1         0         2         1000      1000      1000000     0           2           .000075      NA          .004319           .008491             .008491            .010666              247           4553
0.02          3                  1                  0    5        512       2         1         0         3         0         0         1000000     0           2           .000013      NA          .003489           .008537             .008537            .010000              308           3173
0.01          3                  1                  0    5        512       2         1         0         3         0         50        1000000     0           2           .000045      NA          .005300           .010300             .010300            .011666              315           4383
0.01          3                  1                  0    5        512       2         1         0         3         0         100       1000000     0           2           .000030      NA          .004471           .008918             .008918            .010333              311           4263
0.02          3                  1                  0    5        512       2         1         0         3         0         200       1000000     0           2           .000027      NA          .004151           .008207             .008207            .009444              309           4370
0.01          3                  1                  0    5        512       2         1         0         3         0         1000      1000000     0           2           .000025      NA          .003575           .007481             .007481            .009222              308           3615
0.02          3                  1                  0    5        512       2         1         0         3         50        0         1000000     0           2           .000033      NA          .004299           .008490             .008490            .010222              319           3987
0.02          3                  1                  0    5        512       2         1         0         3         50        50        1000000     0           2           .000064      NA          .006549           .012761             .012761            .015333              324           4465
0.01          3                  1                  0    5        512       2         1         0         3         50        100       1000000     0           2           .000049      NA          .005310           .010273             .010273            .012666              321           4551
0.02          3                  1                  0    5        512       2         1         0         3         50        200       1000000     0           2           .000047      NA          .004696           .009238             .009238            .011444              322           4477
0.02          3                  1                  0    5        512       2         1         0         3         50        1000      1000000     0           2           .000047      NA          .004373           .008503             .008503            .010555              319           4467
0.02          3                  1                  0    5        512       2         1         0         3         100       0         1000000     0           2           .000026      NA          .003967           .008401             .008401            .010222              313           3692
0.01          3                  1                  0    5        512       2         1         0         3         100       50        1000000     0           2           .000059      NA          .006519           .012602             .012602            .015555              320           4396
0.01          3                  1                  0    5        512       2         1         0         3         100       100       1000000     0           2           .000044      NA          .005275           .010281             .010281            .012666              316           4541
0.02          3                  1                  0    5        512       2         1         0         3         100       200       1000000     0           2           .000045      NA          .004565           .009025             .009025            .011222              314           4480
0.01          3                  1                  0    5        512       2         1         0         3         100       1000      1000000     0           2           .000043      NA          .004282           .008506             .008506            .010444              313           4408
0.02          3                  1                  0    5        512       2         1         0         3         200       0         1000000     0           2           .000025      NA          .003713           .008431             .008430            .010222              311           3459
0.01          3                  1                  0    5        512       2         1         0         3         200       50        1000000     0           2           .000055      NA          .006386           .012414             .012414            .014888              316           4536
0.01          3                  1                  0    5        512       2         1         0         3         200       100       1000000     0           2           .000043      NA          .005163           .010025             .010025            .012444              313           4497
0.01          3                  1                  0    5        512       2         1         0         3         200       200       1000000     0           2           .000040      NA          .004492           .008909             .008909            .011111              312           4497
0.02          3                  1                  0    5        512       2         1         0         3         200       1000      1000000     0           2           .000039      NA          .004208           .008351             .008351            .010333              311           4443
0.01          3                  1                  0    5        512       2         1         0         3         1000      0         1000000     0           2           .000025      NA          .003479           .008236             .008236            .010000              308           3274
0.02          3                  1                  0    5        512       2         1         0         3         1000      50        1000000     0           2           .000054      NA          .006181           .012043             .012043            .014444              315           4552
0.01          3                  1                  0    5        512       2         1         0         3         1000      100       1000000     0           2           .000041      NA          .005164           .010030             .010030            .012444              311           4521
0.01          3                  1                  0    5        512       2         1         0         3         1000      200       1000000     0           2           .000041      NA          .004436           .008776             .008776            .011000              312           4508
0.01          3                  1                  0    5        512       2         1         0         3         1000      1000      1000000     0           2           .000039      NA          .004135           .008228             .008228            .010333              309           4383
0.01          3                  1                  0    5        512       2         1         0         5         0         0         1000000     0           2           .000014      NA          .003235           .008799             .008799            .010666              247           2767
0.02          3                  1                  0    5        512       2         1         0         5         0         50        1000000     0           2           .000045      NA          .005211           .010062             .010062            .011444              253           4369
0.01          3                  1                  0    5        512       2         1         0         5         0         100       1000000     0           2           .000030      NA          .004536           .008844             .008844            .010222              251           4312
0.02          3                  1                  0    5        512       2         1         0         5         0         200       1000000     0           2           .000030      NA          .004148           .008088             .008088            .009555              250           4317
0.01          3                  1                  0    5        512       2         1         0         5         0         1000      1000000     0           2           .000026      NA          .003566           .007412             .007412            .009666              248           3426
0.02          3                  1                  0    5        512       2         1         0         5         50        0         1000000     0           2           .000034      NA          .004139           .008650             .008650            .010555              258           3710
0.02          3                  1                  0    5        512       2         1         0         5         50        50        1000000     0           2           .000066      NA          .006606           .012718             .012718            .015222              263           4522
0.02          3                  1                  0    5        512       2         1         0         5         50        100       1000000     0           2           .000049      NA          .005301           .010310             .010310            .012888              260           4360
0.02          3                  1                  0    5        512       2         1         0         5         50        200       1000000     0           2           .000046      NA          .004686           .009126             .009126            .011333              259           4438
0.01          3                  1                  0    5        512       2         1         0         5         50        1000      1000000     0           2           .000045      NA          .004447           .008580             .008580            .010777              258           4421
0.01          3                  1                  0    5        512       2         1         0         5         100       0         1000000     0           2           .000028      NA          .003758           .008413             .008413            .010777              252           3261
0.02          3                  1                  0    5        512       2         1         0         5         100       50        1000000     0           2           .000057      NA          .006395           .012316             .012316            .014888              259           4533
0.02          3                  1                  0    5        512       2         1         0         5         100       100       1000000     0           2           .000047      NA          .005206           .010044             .010044            .012444              255           4523
0.02          3                  1                  0    5        512       2         1         0         5         100       200       1000000     0           2           .000044      NA          .004615           .008938             .008938            .011222              254           4466
0.02          3                  1                  0    5        512       2         1         0         5         100       1000      1000000     0           2           .000040      NA          .004297           .008371             .008371            .010555              256           4412
0.01          3                  1                  0    5        512       2         1         0         5         200       0         1000000     0           2           .000025      NA          .003539           .008588             .008588            .010777              250           3108
0.02          3                  1                  0    5        512       2         1         0         5         200       50        1000000     0           2           .000049      NA          .006219           .012102             .012102            .014555              259           4534
0.01          3                  1                  0    5        512       2         1         0         5         200       100       1000000     0           2           .000044      NA          .005093           .009990             .009990            .012333              253           4450
0.02          3                  1                  0    5        512       2         1         0         5         200       200       1000000     0           2           .000041      NA          .004484           .008906             .008906            .011222              251           4436
0.02          3                  1                  0    5        512       2         1         0         5         200       1000      1000000     0           2           .000037      NA          .004211           .008214             .008214            .010333              251           4378
0.01          3                  1                  0    5        512       2         1         0         5         1000      0         1000000     0           2           .000023      NA          .003373           .008500             .008500            .010444              247           3047
0.01          3                  1                  0    5        512       2         1         0         5         1000      50        1000000     0           2           .000053      NA          .005779           .011458             .011458            .014222              255           4154
0.02          3                  1                  0    5        512       2         1         0         5         1000      100       1000000     0           2           .000043      NA          .004943           .009584             .009584            .012222              250           4330
0.02          3                  1                  0    5        512       2         1         0         5         1000      200       1000000     0           2           .000040      NA          .004408           .008654             .008654            .011000              249           4371
0.02          3                  1                  0    5        512       2         1         0         5         1000      1000      1000000     0           2           .000037      NA          .004138           .008258             .008258            .010333              249           4334
0.01          3                  1                  0    7        512       2         1         0         2         0         0         1000000     0           2           0            NA          .002538           .009924             .009924            .010873              248           2958
0.01          3                  1                  0    7        512       2         1         0         2         0         50        1000000     0           2           .000034      NA          .004801           .013117             .013117            .014920              256           4337
0.02          3                  1                  0    7        512       2         1         0         2         0         100       1000000     0           2           .000031      NA          .004073           .011175             .011175            .012777              251           4468
0.01          3                  1                  0    7        512       2         1         0         2         0         200       1000000     0           2           .000028      NA          .003583           .009774             .009774            .011111              250           4636
0.02          3                  1                  0    7        512       2         1         0         2         0         1000      1000000     0           2           .000026      NA          .003158           .008606             .008606            3.333333             249           12
